TransactionID,Date,ProductID,ProductName,ProductCategory,QuantitySold,UnitPrice,CustomerID,CustomerName,CustomerSector,Country,Region,ProductionCost,TotalSaleAmount,Profit
9719,2023-06-01,1057,Product_1430,Sensor,9,640,418,Customer_266,Industrial,USA,Asia-Pacific,749,5760,-981
4044,2023-06-01,1357,Product_1163,Microchip,73,687,301,Customer_414,Automotive,Germany,North America,643,50151,3212
8877,2023-06-02,1409,Product_1453,Sensor,42,631,32,Customer_423,Industrial,Germany,Asia-Pacific,451,26502,7560
1433,2023-06-02,1092,Product_1073,Sensor,36,540,76,Customer_407,Industrial,South Korea,Asia-Pacific,391,19440,5364
5922,2023-06-02,1256,Product_1422,Microchip,79,713,91,Customer_391,Industrial,Germany,Europe,769,56327,-4424
8525,2023-06-02,1378,Product_1349,Microchip,93,227,285,Customer_147,Automotive,South Korea,North America,760,21111,-49569
6785,2023-06-02,1241,Product_1369,Sensor,67,436,362,Customer_411,Automotive,USA,Europe,437,29212,-67
3918,2023-06-02,1017,Product_1189,Sensor,34,645,187,Customer_415,Industrial,Japan,Asia-Pacific,451,21930,6596
7496,2023-06-02,1021,Product_1291,Sensor,68,869,3,Customer_44,Industrial,China,Asia-Pacific,647,59092,15096
1499,2023-06-02,1177,Product_1346,Robotics,91,961,271,Customer_160,Consumer Electronics,Germany,Asia-Pacific,446,87451,46865
5049,2023-06-02,1298,Product_1445,Microchip,15,780,30,Customer_72,Industrial,China,Asia-Pacific,323,11700,6855
2322,2023-06-02,1467,Product_1081,Robotics,50,570,439,Customer_65,Industrial,Japan,North America,470,28500,5000
4779,2023-06-02,1103,Product_1128,Robotics,24,385,17,Customer_83,Consumer Electronics,South Korea,Asia-Pacific,55,9240,7920
7487,2023-06-02,1265,Product_1351,Sensor,52,613,486,Customer_316,Automotive,Germany,North America,547,31876,3432
2712,2023-06-02,1160,Product_1170,Robotics,73,94,202,Customer_409,Consumer Electronics,South Korea,Asia-Pacific,408,6862,-22922
3804,2023-06-02,1110,Product_1467,Robotics,82,334,40,Customer_197,Automotive,Japan,North America,74,27388,21320
5725,2023-06-02,1308,Product_1259,Microchip,48,943,80,Customer_472,Consumer Electronics,Germany,Asia-Pacific,118,45264,39600
3283,2023-06-02,1249,Product_1397,Robotics,8,578,195,Customer_448,Consumer Electronics,Germany,Asia-Pacific,472,4624,848
978,2023-06-02,1267,Product_1326,Sensor,19,356,424,Customer_369,Automotive,China,Asia-Pacific,583,6764,-4313
6021,2023-06-02,1122,Product_1449,Microchip,14,689,205,Customer_33,Consumer Electronics,USA,Europe,613,9646,1064
837,2023-06-02,1067,Product_1383,Sensor,24,486,85,Customer_107,Automotive,China,Asia-Pacific,45,11664,10584
7560,2023-06-02,1496,Product_1093,Robotics,30,233,200,Customer_309,Automotive,South Korea,North America,11,6990,6660
6119,2023-06-02,1078,Product_1150,Robotics,57,915,118,Customer_495,Consumer Electronics,USA,Asia-Pacific,604,52155,17727
585,2023-06-02,1456,Product_1380,Robotics,79,426,435,Customer_381,Automotive,Germany,North America,688,33654,-20698
8422,2023-06-02,1154,Product_1467,Microchip,46,683,232,Customer_360,Automotive,Germany,North America,182,31418,23046
8477,2023-06-02,1212,Product_1297,Robotics,63,396,253,Customer_362,Consumer Electronics,Japan,Europe,385,24948,693
4396,2023-06-02,1122,Product_1442,Robotics,14,530,193,Customer_44,Consumer Electronics,Japan,Asia-Pacific,633,7420,-1442
3006,2023-06-02,1382,Product_1049,Microchip,91,826,73,Customer_329,Automotive,Japan,Asia-Pacific,35,75166,71981
3249,2023-06-02,1406,Product_1426,Microchip,3,997,357,Customer_482,Consumer Electronics,USA,Europe,44,2991,2859
9235,2023-06-02,1165,Product_1120,Robotics,37,812,207,Customer_84,Automotive,Japan,North America,788,30044,888
5056,2023-06-02,1434,Product_1138,Sensor,25,955,144,Customer_95,Automotive,USA,Asia-Pacific,154,23875,20025
7056,2023-06-02,1082,Product_1424,Sensor,86,105,452,Customer_301,Automotive,Germany,Asia-Pacific,64,9030,3526
5253,2023-06-02,1180,Product_1020,Robotics,82,86,111,Customer_163,Industrial,Germany,Asia-Pacific,487,7052,-32882
4327,2023-06-02,1445,Product_1307,Sensor,93,721,192,Customer_218,Consumer Electronics,China,North America,115,67053,56358
1091,2023-06-02,1353,Product_1222,Sensor,96,384,262,Customer_265,Automotive,Germany,North America,620,36864,-22656
2811,2023-06-02,1409,Product_1385,Robotics,87,683,293,Customer_498,Consumer Electronics,China,Europe,580,59421,8961
568,2023-06-02,1161,Product_1462,Sensor,11,196,80,Customer_13,Consumer Electronics,USA,Asia-Pacific,337,2156,-1551
2740,2023-06-02,1263,Product_1286,Robotics,30,268,407,Customer_114,Consumer Electronics,USA,North America,89,8040,5370
692,2023-06-02,1086,Product_1123,Robotics,82,57,223,Customer_468,Industrial,USA,North America,296,4674,-19598
231,2023-06-02,1167,Product_1133,Sensor,86,445,157,Customer_275,Automotive,Japan,Asia-Pacific,483,38270,-3268
4532,2023-06-03,1244,Product_1035,Sensor,60,131,296,Customer_298,Automotive,China,Asia-Pacific,593,7860,-27720
6220,2023-06-03,1318,Product_1057,Microchip,47,847,434,Customer_132,Industrial,USA,Europe,786,39809,2867
6740,2023-06-03,1320,Product_1497,Microchip,51,862,389,Customer_85,Automotive,South Korea,North America,706,43962,7956
4161,2023-06-03,1074,Product_1221,Microchip,46,108,481,Customer_37,Consumer Electronics,South Korea,Asia-Pacific,49,4968,2714
6727,2023-06-03,1240,Product_1311,Microchip,60,546,19,Customer_378,Automotive,China,Asia-Pacific,359,32760,11220
4800,2023-06-03,1059,Product_1493,Microchip,11,533,77,Customer_417,Industrial,China,Europe,112,5863,4631
5000,2023-06-03,1231,Product_1177,Robotics,65,348,41,Customer_453,Industrial,USA,North America,728,22620,-24700
2902,2023-06-03,1368,Product_1051,Sensor,47,192,419,Customer_209,Consumer Electronics,South Korea,Asia-Pacific,651,9024,-21573
8536,2023-06-03,1331,Product_1046,Sensor,25,546,60,Customer_139,Industrial,USA,North America,399,13650,3675
9118,2023-06-03,1333,Product_1419,Robotics,36,155,150,Customer_55,Consumer Electronics,South Korea,Asia-Pacific,586,5580,-15516
1087,2023-06-03,1224,Product_1256,Microchip,64,977,226,Customer_175,Industrial,USA,Asia-Pacific,672,62528,19520
8080,2023-06-03,1338,Product_1135,Robotics,96,450,325,Customer_384,Automotive,Japan,Europe,236,43200,20544
2717,2023-06-03,1348,Product_1220,Sensor,61,431,121,Customer_452,Industrial,South Korea,Asia-Pacific,686,26291,-15555
9573,2023-06-03,1342,Product_1485,Microchip,29,831,44,Customer_391,Industrial,Japan,Asia-Pacific,680,24099,4379
3394,2023-06-03,1487,Product_1013,Sensor,93,443,354,Customer_348,Automotive,South Korea,Asia-Pacific,409,41199,3162
8571,2023-06-03,1492,Product_1411,Robotics,16,476,163,Customer_79,Consumer Electronics,China,North America,719,7616,-3888
3543,2023-06-03,1434,Product_1338,Sensor,65,958,100,Customer_167,Automotive,USA,Europe,753,62270,13325
9746,2023-06-03,1165,Product_1134,Microchip,39,642,23,Customer_235,Consumer Electronics,Japan,Europe,756,25038,-4446
5255,2023-06-03,1062,Product_1449,Microchip,77,454,479,Customer_319,Automotive,Germany,Asia-Pacific,370,34958,6468
9799,2023-06-03,1421,Product_1110,Microchip,30,449,299,Customer_354,Automotive,South Korea,Europe,656,13470,-6210
3610,2023-06-03,1123,Product_1176,Sensor,94,780,80,Customer_314,Consumer Electronics,South Korea,North America,533,73320,23218
3531,2023-06-03,1494,Product_1403,Sensor,17,505,83,Customer_360,Consumer Electronics,Germany,North America,268,8585,4029
6869,2023-06-04,1456,Product_1356,Microchip,39,611,477,Customer_133,Automotive,Germany,Asia-Pacific,742,23829,-5109
3810,2023-06-04,1324,Product_1366,Robotics,50,835,460,Customer_218,Automotive,China,Asia-Pacific,396,41750,21950
1935,2023-06-04,1471,Product_1406,Microchip,98,912,435,Customer_262,Consumer Electronics,USA,North America,475,89376,42826
7049,2023-06-04,1093,Product_1008,Sensor,52,324,73,Customer_378,Industrial,USA,Asia-Pacific,587,16848,-13676
4279,2023-06-04,1021,Product_1473,Microchip,49,429,48,Customer_92,Automotive,Germany,North America,447,21021,-882
6671,2023-06-04,1248,Product_1336,Microchip,89,755,140,Customer_451,Consumer Electronics,South Korea,North America,40,67195,63635
5384,2023-06-04,1041,Product_1065,Microchip,37,464,184,Customer_457,Consumer Electronics,South Korea,Asia-Pacific,383,17168,2997
1871,2023-06-04,1370,Product_1246,Microchip,22,570,259,Customer_170,Automotive,USA,Asia-Pacific,92,12540,10516
4412,2023-06-04,1030,Product_1056,Robotics,44,556,93,Customer_187,Automotive,USA,North America,473,24464,3652
7437,2023-06-04,1277,Product_1226,Microchip,7,637,246,Customer_490,Consumer Electronics,South Korea,North America,75,4459,3934
2352,2023-06-04,1347,Product_1494,Sensor,71,431,38,Customer_370,Consumer Electronics,China,Europe,435,30601,-284
8326,2023-06-04,1370,Product_1420,Sensor,39,375,253,Customer_85,Automotive,USA,North America,54,14625,12519
3855,2023-06-04,1086,Product_1180,Microchip,72,565,427,Customer_238,Industrial,Japan,Asia-Pacific,11,40680,39888
1753,2023-06-04,1182,Product_1149,Robotics,58,439,147,Customer_473,Industrial,Germany,Asia-Pacific,290,25462,8642
673,2023-06-04,1183,Product_1313,Sensor,33,394,174,Customer_41,Industrial,USA,Asia-Pacific,235,13002,5247
787,2023-06-04,1140,Product_1183,Sensor,68,149,109,Customer_246,Consumer Electronics,Germany,Asia-Pacific,488,10132,-23052
87,2023-06-04,1360,Product_1444,Microchip,60,758,380,Customer_3,Consumer Electronics,China,Asia-Pacific,176,45480,34920
9260,2023-06-04,1449,Product_1236,Sensor,87,292,240,Customer_112,Consumer Electronics,USA,North America,615,25404,-28101
256,2023-06-04,1064,Product_1002,Sensor,36,835,263,Customer_103,Consumer Electronics,Japan,Europe,195,30060,23040
1055,2023-06-04,1118,Product_1379,Microchip,71,852,495,Customer_165,Industrial,South Korea,Asia-Pacific,710,60492,10082
1273,2023-06-04,1148,Product_1150,Microchip,92,312,271,Customer_110,Industrial,Germany,North America,641,28704,-30268
5951,2023-06-04,1093,Product_1366,Sensor,40,546,142,Customer_460,Automotive,South Korea,Asia-Pacific,246,21840,12000
9976,2023-06-04,1215,Product_1273,Sensor,32,578,356,Customer_277,Industrial,Japan,Asia-Pacific,765,18496,-5984
6136,2023-06-05,1260,Product_1003,Sensor,59,852,293,Customer_299,Automotive,China,Asia-Pacific,516,50268,19824
3240,2023-06-05,1162,Product_1184,Robotics,29,609,285,Customer_412,Consumer Electronics,China,Europe,762,17661,-4437
6272,2023-06-05,1052,Product_1456,Robotics,74,576,40,Customer_329,Industrial,South Korea,Europe,146,42624,31820
403,2023-06-05,1081,Product_1359,Robotics,23,901,395,Customer_238,Industrial,USA,Asia-Pacific,526,20723,8625
7351,2023-06-05,1384,Product_1454,Microchip,45,756,393,Customer_27,Automotive,South Korea,North America,411,34020,15525
3481,2023-06-05,1480,Product_1092,Robotics,39,450,301,Customer_321,Industrial,Japan,North America,233,17550,8463
6,2023-06-05,1344,Product_1241,Microchip,80,926,478,Customer_168,Consumer Electronics,South Korea,Asia-Pacific,462,74080,37120
461,2023-06-05,1154,Product_1314,Robotics,21,666,33,Customer_354,Automotive,Japan,Asia-Pacific,438,13986,4788
9633,2023-06-05,1276,Product_1124,Robotics,7,37,433,Customer_448,Automotive,South Korea,Europe,621,259,-4088
3136,2023-06-05,1232,Product_1113,Robotics,31,822,185,Customer_307,Industrial,South Korea,Europe,417,25482,12555
2718,2023-06-05,1463,Product_1234,Sensor,67,330,207,Customer_488,Consumer Electronics,China,Asia-Pacific,262,22110,4556
7726,2023-06-05,1011,Product_1024,Robotics,86,641,279,Customer_62,Consumer Electronics,South Korea,Europe,526,55126,9890
614,2023-06-05,1067,Product_1439,Robotics,35,536,92,Customer_197,Industrial,South Korea,North America,182,18760,12390
4676,2023-06-05,1081,Product_1478,Robotics,13,358,368,Customer_167,Consumer Electronics,Germany,North America,465,4654,-1391
2715,2023-06-05,1167,Product_1388,Sensor,68,901,195,Customer_201,Consumer Electronics,USA,Europe,85,61268,55488
6677,2023-06-05,1373,Product_1215,Microchip,77,825,6,Customer_113,Industrial,USA,Europe,462,63525,27951
2596,2023-06-05,1159,Product_1068,Robotics,74,77,98,Customer_331,Consumer Electronics,Germany,Asia-Pacific,427,5698,-25900
6254,2023-06-05,1110,Product_1260,Microchip,57,793,3,Customer_13,Consumer Electronics,Germany,Asia-Pacific,364,45201,24453
8074,2023-06-05,1059,Product_1304,Sensor,97,867,96,Customer_355,Automotive,USA,Asia-Pacific,168,84099,67803
908,2023-06-05,1029,Product_1484,Sensor,46,11,28,Customer_437,Consumer Electronics,China,Asia-Pacific,590,506,-26634
2474,2023-06-05,1145,Product_1370,Robotics,14,791,91,Customer_87,Automotive,China,North America,178,11074,8582
1046,2023-06-05,1189,Product_1243,Microchip,96,589,47,Customer_474,Automotive,USA,Asia-Pacific,628,56544,-3744
2206,2023-06-05,1465,Product_1118,Robotics,66,729,292,Customer_337,Consumer Electronics,Japan,Europe,521,48114,13728
1431,2023-06-05,1452,Product_1442,Robotics,76,678,459,Customer_397,Consumer Electronics,Japan,Europe,537,51528,10716
9597,2023-06-05,1463,Product_1392,Sensor,56,426,472,Customer_399,Consumer Electronics,China,Asia-Pacific,618,23856,-10752
6565,2023-06-05,1418,Product_1355,Robotics,79,714,496,Customer_392,Industrial,China,Asia-Pacific,85,56406,49691
4138,2023-06-05,1491,Product_1443,Sensor,4,306,175,Customer_195,Consumer Electronics,USA,Europe,690,1224,-1536
6963,2023-06-05,1228,Product_1025,Sensor,33,634,35,Customer_224,Consumer Electronics,China,Europe,138,20922,16368
6185,2023-06-05,1309,Product_1126,Microchip,89,920,492,Customer_454,Automotive,USA,Europe,740,81880,16020
3899,2023-06-05,1310,Product_1082,Robotics,38,718,169,Customer_422,Industrial,South Korea,Asia-Pacific,666,27284,1976
4005,2023-06-05,1453,Product_1453,Microchip,98,196,347,Customer_227,Consumer Electronics,Japan,Asia-Pacific,363,19208,-16366
9646,2023-06-06,1011,Product_1116,Sensor,70,674,293,Customer_249,Automotive,China,Asia-Pacific,556,47180,8260
7254,2023-06-06,1008,Product_1076,Microchip,88,283,50,Customer_286,Industrial,China,Europe,141,24904,12496
3643,2023-06-06,1053,Product_1119,Microchip,21,711,335,Customer_63,Industrial,USA,North America,728,14931,-357
733,2023-06-06,1090,Product_1394,Sensor,26,809,165,Customer_75,Consumer Electronics,Germany,North America,792,21034,442
9323,2023-06-06,1279,Product_1097,Sensor,92,374,260,Customer_43,Automotive,Germany,Europe,274,34408,9200
926,2023-06-06,1054,Product_1252,Sensor,22,665,148,Customer_147,Automotive,Japan,Asia-Pacific,532,14630,2926
5088,2023-06-06,1161,Product_1110,Microchip,22,53,470,Customer_167,Consumer Electronics,China,Asia-Pacific,540,1166,-10714
3484,2023-06-06,1176,Product_1361,Microchip,69,874,129,Customer_205,Consumer Electronics,USA,Asia-Pacific,141,60306,50577
7388,2023-06-06,1034,Product_1433,Robotics,63,489,490,Customer_298,Consumer Electronics,China,Europe,601,30807,-7056
8497,2023-06-06,1465,Product_1012,Robotics,9,838,474,Customer_424,Industrial,South Korea,Asia-Pacific,364,7542,4266
8980,2023-06-06,1433,Product_1431,Robotics,84,680,344,Customer_353,Consumer Electronics,Germany,Europe,64,57120,51744
8181,2023-06-06,1275,Product_1345,Sensor,52,600,201,Customer_471,Consumer Electronics,China,Asia-Pacific,67,31200,27716
3373,2023-06-06,1324,Product_1481,Robotics,15,615,227,Customer_146,Industrial,USA,Asia-Pacific,350,9225,3975
6657,2023-06-06,1438,Product_1190,Robotics,1,76,107,Customer_188,Consumer Electronics,USA,Asia-Pacific,148,76,-72
6692,2023-06-06,1064,Product_1080,Robotics,16,106,8,Customer_180,Industrial,Japan,Asia-Pacific,605,1696,-7984
7880,2023-06-06,1476,Product_1235,Microchip,10,166,307,Customer_363,Industrial,USA,Europe,274,1660,-1080
2754,2023-06-06,1218,Product_1353,Microchip,92,117,191,Customer_498,Automotive,USA,Europe,298,10764,-16652
6704,2023-06-06,1010,Product_1092,Sensor,72,600,260,Customer_488,Automotive,Japan,North America,317,43200,20376
4449,2023-06-06,1149,Product_1230,Robotics,84,324,66,Customer_43,Consumer Electronics,China,North America,252,27216,6048
7725,2023-06-06,1305,Product_1205,Microchip,59,835,389,Customer_97,Consumer Electronics,China,North America,342,49265,29087
2952,2023-06-06,1323,Product_1248,Microchip,9,870,437,Customer_83,Consumer Electronics,USA,Asia-Pacific,689,7830,1629
3059,2023-06-06,1101,Product_1372,Microchip,6,121,52,Customer_320,Industrial,South Korea,Europe,302,726,-1086
6098,2023-06-06,1188,Product_1296,Robotics,31,310,278,Customer_75,Industrial,USA,Asia-Pacific,223,9610,2697
9690,2023-06-06,1335,Product_1256,Sensor,26,477,451,Customer_259,Industrial,USA,Asia-Pacific,452,12402,650
6615,2023-06-06,1117,Product_1032,Robotics,3,381,95,Customer_178,Automotive,Japan,North America,113,1143,804
3172,2023-06-06,1201,Product_1125,Microchip,47,626,92,Customer_265,Industrial,South Korea,Europe,16,29422,28670
149,2023-06-06,1367,Product_1177,Robotics,80,489,451,Customer_30,Industrial,USA,North America,382,39120,8560
286,2023-06-06,1458,Product_1100,Microchip,55,346,192,Customer_387,Industrial,Japan,Asia-Pacific,71,19030,15125
3795,2023-06-06,1022,Product_1095,Sensor,16,448,34,Customer_308,Industrial,Germany,North America,124,7168,5184
172,2023-06-06,1412,Product_1076,Microchip,35,204,166,Customer_66,Automotive,South Korea,North America,398,7140,-6790
162,2023-06-06,1266,Product_1242,Robotics,79,722,136,Customer_303,Consumer Electronics,China,Asia-Pacific,706,57038,1264
8043,2023-06-07,1059,Product_1287,Microchip,16,339,409,Customer_31,Industrial,USA,Asia-Pacific,673,5424,-5344
9507,2023-06-07,1124,Product_1215,Microchip,80,673,336,Customer_309,Consumer Electronics,China,Asia-Pacific,9,53840,53120
5680,2023-06-07,1060,Product_1322,Robotics,16,300,436,Customer_360,Consumer Electronics,Germany,North America,504,4800,-3264
4793,2023-06-07,1128,Product_1206,Microchip,10,145,122,Customer_101,Automotive,China,Asia-Pacific,223,1450,-780
3784,2023-06-07,1083,Product_1361,Sensor,29,418,60,Customer_37,Automotive,China,North America,255,12122,4727
9857,2023-06-07,1041,Product_1413,Robotics,60,579,449,Customer_465,Automotive,USA,Asia-Pacific,287,34740,17520
8129,2023-06-07,1405,Product_1446,Robotics,9,876,258,Customer_336,Automotive,South Korea,Asia-Pacific,510,7884,3294
868,2023-06-07,1079,Product_1434,Microchip,35,956,231,Customer_18,Industrial,China,Asia-Pacific,209,33460,26145
5433,2023-06-07,1176,Product_1141,Sensor,9,604,186,Customer_4,Automotive,Japan,Asia-Pacific,78,5436,4734
6007,2023-06-07,1107,Product_1206,Robotics,73,583,195,Customer_436,Industrial,Germany,Europe,316,42559,19491
7307,2023-06-07,1342,Product_1108,Sensor,16,962,251,Customer_73,Consumer Electronics,Japan,Europe,644,15392,5088
283,2023-06-07,1313,Product_1333,Microchip,92,294,495,Customer_68,Consumer Electronics,USA,North America,138,27048,14352
602,2023-06-07,1040,Product_1421,Robotics,48,553,13,Customer_83,Automotive,Japan,Asia-Pacific,104,26544,21552
361,2023-06-07,1357,Product_1424,Microchip,88,220,298,Customer_429,Consumer Electronics,Germany,Europe,680,19360,-40480
5301,2023-06-07,1123,Product_1262,Microchip,83,123,228,Customer_364,Automotive,China,North America,758,10209,-52705
2807,2023-06-07,1131,Product_1311,Microchip,86,181,249,Customer_467,Industrial,USA,North America,351,15566,-14620
2837,2023-06-07,1362,Product_1289,Microchip,25,212,258,Customer_390,Automotive,Japan,Europe,608,5300,-9900
6335,2023-06-07,1412,Product_1459,Microchip,33,371,70,Customer_301,Consumer Electronics,USA,Europe,693,12243,-10626
6757,2023-06-07,1249,Product_1391,Robotics,71,71,277,Customer_263,Automotive,China,Asia-Pacific,550,5041,-34009
6927,2023-06-07,1249,Product_1168,Microchip,75,423,378,Customer_32,Automotive,Japan,Europe,182,31725,18075
7597,2023-06-07,1072,Product_1192,Microchip,40,297,416,Customer_466,Industrial,Germany,Asia-Pacific,441,11880,-5760
7531,2023-06-07,1264,Product_1101,Microchip,21,369,422,Customer_15,Industrial,Japan,Asia-Pacific,56,7749,6573
844,2023-06-07,1199,Product_1285,Robotics,3,795,203,Customer_155,Consumer Electronics,Japan,Europe,413,2385,1146
7045,2023-06-07,1272,Product_1373,Microchip,88,24,147,Customer_156,Consumer Electronics,USA,Asia-Pacific,65,2112,-3608
5550,2023-06-08,1351,Product_1414,Sensor,59,753,398,Customer_101,Automotive,USA,Asia-Pacific,506,44427,14573
5738,2023-06-08,1487,Product_1293,Sensor,70,570,321,Customer_257,Consumer Electronics,Japan,North America,138,39900,30240
1432,2023-06-08,1095,Product_1167,Microchip,17,507,55,Customer_161,Automotive,South Korea,North America,527,8619,-340
1377,2023-06-08,1190,Product_1340,Microchip,69,891,75,Customer_131,Industrial,Japan,North America,32,61479,59271
5548,2023-06-08,1220,Product_1271,Microchip,46,959,90,Customer_16,Consumer Electronics,USA,North America,612,44114,15962
8157,2023-06-08,1369,Product_1003,Robotics,42,153,257,Customer_438,Automotive,USA,Europe,411,6426,-10836
5414,2023-06-08,1247,Product_1480,Microchip,39,551,275,Customer_60,Industrial,South Korea,Europe,686,21489,-5265
8062,2023-06-08,1096,Product_1224,Sensor,50,225,329,Customer_375,Automotive,South Korea,North America,5,11250,11000
9887,2023-06-08,1369,Product_1284,Robotics,87,797,141,Customer_299,Automotive,China,Asia-Pacific,14,69339,68121
5368,2023-06-08,1245,Product_1384,Sensor,54,626,322,Customer_359,Consumer Electronics,Japan,Europe,666,33804,-2160
6708,2023-06-08,1484,Product_1277,Microchip,97,958,90,Customer_349,Industrial,China,North America,51,92926,87979
5763,2023-06-08,1236,Product_1248,Microchip,40,568,167,Customer_296,Automotive,Japan,Asia-Pacific,501,22720,2680
7520,2023-06-08,1432,Product_1114,Sensor,18,535,163,Customer_376,Industrial,Germany,Europe,643,9630,-1944
4002,2023-06-08,1347,Product_1253,Microchip,86,796,367,Customer_365,Industrial,Germany,Europe,608,68456,16168
5620,2023-06-08,1420,Product_1226,Sensor,28,586,416,Customer_393,Automotive,Japan,North America,71,16408,14420
3868,2023-06-08,1032,Product_1331,Robotics,33,991,100,Customer_84,Industrial,USA,Europe,202,32703,26037
9600,2023-06-08,1264,Product_1338,Sensor,17,753,80,Customer_498,Consumer Electronics,Japan,Asia-Pacific,354,12801,6783
3625,2023-06-08,1500,Product_1066,Microchip,84,886,221,Customer_215,Automotive,South Korea,Europe,355,74424,44604
807,2023-06-08,1395,Product_1060,Microchip,35,76,405,Customer_219,Industrial,Germany,Asia-Pacific,437,2660,-12635
5717,2023-06-08,1281,Product_1182,Robotics,91,66,382,Customer_249,Industrial,USA,Asia-Pacific,225,6006,-14469
3740,2023-06-08,1465,Product_1202,Robotics,87,917,67,Customer_226,Consumer Electronics,USA,North America,705,79779,18444
5169,2023-06-08,1220,Product_1123,Microchip,3,963,200,Customer_83,Consumer Electronics,South Korea,Asia-Pacific,360,2889,1809
5879,2023-06-08,1060,Product_1342,Sensor,83,16,257,Customer_98,Automotive,USA,Asia-Pacific,772,1328,-62748
9560,2023-06-09,1014,Product_1130,Sensor,68,902,311,Customer_109,Industrial,South Korea,North America,763,61336,9452
867,2023-06-09,1305,Product_1218,Sensor,65,540,4,Customer_346,Industrial,Japan,North America,656,35100,-7540
187,2023-06-09,1317,Product_1486,Microchip,16,484,429,Customer_98,Consumer Electronics,USA,North America,612,7744,-2048
5420,2023-06-09,1088,Product_1002,Microchip,87,79,54,Customer_219,Industrial,Germany,North America,538,6873,-39933
2762,2023-06-09,1274,Product_1376,Robotics,62,342,323,Customer_437,Automotive,South Korea,Asia-Pacific,562,21204,-13640
9363,2023-06-09,1270,Product_1289,Microchip,20,149,5,Customer_158,Consumer Electronics,Japan,Europe,189,2980,-800
7451,2023-06-09,1482,Product_1185,Microchip,8,791,474,Customer_79,Industrial,Japan,North America,561,6328,1840
3614,2023-06-09,1463,Product_1166,Sensor,77,728,238,Customer_261,Industrial,USA,Europe,409,56056,24563
