TransactionID,Date,ProductID,ProductName,ProductCategory,QuantitySold,UnitPrice,CustomerID,CustomerName,CustomerSector,Country,Region,ProductionCost,TotalSaleAmount,Profit
4830,2023-08-03,1453,Product_1382,Sensor,31,281,122,Customer_95,Consumer Electronics,South Korea,North America,358,8711,-2387
2205,2023-08-03,1058,Product_1337,Robotics,32,807,366,Customer_475,Consumer Electronics,China,Asia-Pacific,430,25824,12064
8559,2023-08-03,1354,Product_1330,Robotics,57,932,85,Customer_368,Industrial,Japan,North America,270,53124,37734
3557,2023-08-03,1420,Product_1227,Robotics,2,730,24,Customer_247,Industrial,South Korea,North America,633,1460,194
755,2023-08-03,1323,Product_1359,Microchip,47,680,181,Customer_292,Consumer Electronics,Germany,Asia-Pacific,430,31960,11750
2856,2023-08-03,1290,Product_1129,Sensor,8,113,400,Customer_405,Automotive,Japan,Asia-Pacific,424,904,-2488
8577,2023-08-03,1444,Product_1420,Robotics,67,179,117,Customer_51,Industrial,South Korea,Europe,441,11993,-17554
7759,2023-08-03,1166,Product_1003,Sensor,45,875,450,Customer_354,Automotive,Germany,Asia-Pacific,486,39375,17505
2575,2023-08-03,1019,Product_1374,Robotics,3,759,469,Customer_379,Automotive,China,North America,569,2277,570
4371,2023-08-03,1167,Product_1124,Sensor,33,835,221,Customer_404,Industrial,Germany,Europe,428,27555,13431
9333,2023-08-03,1239,Product_1195,Microchip,77,490,216,Customer_344,Automotive,Japan,Europe,395,37730,7315
297,2023-08-03,1347,Product_1299,Sensor,8,430,116,Customer_309,Consumer Electronics,USA,Asia-Pacific,796,3440,-2928
512,2023-08-04,1278,Product_1486,Robotics,1,785,10,Customer_279,Industrial,Germany,North America,568,785,217
2421,2023-08-04,1179,Product_1384,Robotics,26,458,256,Customer_246,Industrial,South Korea,Asia-Pacific,164,11908,7644
7129,2023-08-04,1361,Product_1021,Microchip,2,654,424,Customer_79,Consumer Electronics,Japan,Europe,171,1308,966
8000,2023-08-04,1403,Product_1056,Sensor,59,601,225,Customer_13,Consumer Electronics,Japan,North America,595,35459,354
592,2023-08-04,1153,Product_1170,Robotics,45,532,247,Customer_386,Consumer Electronics,South Korea,Asia-Pacific,430,23940,4590
9039,2023-08-04,1117,Product_1077,Robotics,42,103,347,Customer_449,Industrial,Japan,Asia-Pacific,222,4326,-4998
2597,2023-08-04,1181,Product_1494,Robotics,98,339,65,Customer_491,Automotive,China,Asia-Pacific,92,33222,24206
344,2023-08-04,1148,Product_1178,Sensor,64,660,213,Customer_393,Consumer Electronics,Germany,Asia-Pacific,656,42240,256
2559,2023-08-04,1377,Product_1264,Sensor,39,426,484,Customer_397,Consumer Electronics,Germany,Europe,76,16614,13650
477,2023-08-04,1189,Product_1022,Sensor,4,365,243,Customer_306,Industrial,South Korea,Asia-Pacific,119,1460,984
1410,2023-08-04,1437,Product_1130,Sensor,86,538,290,Customer_307,Industrial,China,Europe,264,46268,23564
2190,2023-08-04,1287,Product_1140,Microchip,57,815,318,Customer_53,Industrial,Japan,Europe,71,46455,42408
4522,2023-08-04,1108,Product_1224,Robotics,8,689,22,Customer_214,Consumer Electronics,South Korea,North America,744,5512,-440
1691,2023-08-04,1127,Product_1267,Microchip,76,108,108,Customer_401,Industrial,USA,Asia-Pacific,228,8208,-9120
1469,2023-08-04,1409,Product_1172,Robotics,31,862,185,Customer_89,Consumer Electronics,USA,North America,90,26722,23932
1654,2023-08-04,1194,Product_1297,Sensor,22,648,25,Customer_192,Consumer Electronics,China,Europe,459,14256,4158
1584,2023-08-04,1305,Product_1111,Microchip,98,296,477,Customer_84,Industrial,Germany,North America,213,29008,8134
3773,2023-08-04,1060,Product_1007,Microchip,51,405,91,Customer_435,Consumer Electronics,Japan,North America,104,20655,15351
6665,2023-08-04,1346,Product_1131,Sensor,21,397,299,Customer_366,Industrial,South Korea,Asia-Pacific,321,8337,1596
3695,2023-08-04,1114,Product_1350,Robotics,25,13,79,Customer_63,Consumer Electronics,South Korea,Asia-Pacific,93,325,-2000
3719,2023-08-04,1385,Product_1407,Sensor,3,621,233,Customer_132,Consumer Electronics,South Korea,Europe,395,1863,678
8610,2023-08-04,1102,Product_1194,Sensor,14,808,274,Customer_134,Industrial,Japan,Asia-Pacific,500,11312,4312
8117,2023-08-05,1087,Product_1262,Robotics,73,591,308,Customer_398,Industrial,Germany,Europe,16,43143,41975
3200,2023-08-05,1372,Product_1128,Sensor,93,259,84,Customer_30,Consumer Electronics,Japan,Europe,753,24087,-45942
8931,2023-08-05,1247,Product_1012,Microchip,50,396,76,Customer_357,Automotive,China,North America,523,19800,-6350
2032,2023-08-05,1342,Product_1080,Sensor,32,169,232,Customer_265,Automotive,Germany,Europe,76,5408,2976
830,2023-08-05,1393,Product_1449,Sensor,74,554,2,Customer_361,Consumer Electronics,Japan,Asia-Pacific,497,40996,4218
5913,2023-08-05,1277,Product_1353,Robotics,18,756,210,Customer_432,Industrial,USA,Asia-Pacific,536,13608,3960
1979,2023-08-05,1093,Product_1037,Robotics,76,744,238,Customer_181,Consumer Electronics,Japan,Europe,642,56544,7752
7020,2023-08-05,1439,Product_1443,Sensor,79,395,31,Customer_425,Consumer Electronics,China,Europe,672,31205,-21883
3135,2023-08-05,1239,Product_1266,Microchip,87,775,488,Customer_50,Industrial,USA,Europe,428,67425,30189
6897,2023-08-05,1158,Product_1301,Sensor,27,392,291,Customer_1,Industrial,Japan,North America,205,10584,5049
2601,2023-08-05,1281,Product_1412,Robotics,80,857,367,Customer_199,Automotive,Japan,North America,759,68560,7840
2624,2023-08-05,1383,Product_1296,Sensor,81,791,59,Customer_460,Automotive,South Korea,Europe,424,64071,29727
5138,2023-08-05,1086,Product_1414,Sensor,3,769,420,Customer_224,Consumer Electronics,South Korea,North America,656,2307,339
865,2023-08-05,1043,Product_1417,Robotics,52,779,493,Customer_123,Consumer Electronics,USA,Asia-Pacific,468,40508,16172
2690,2023-08-05,1191,Product_1050,Microchip,18,185,59,Customer_31,Consumer Electronics,Germany,Europe,453,3330,-4824
9959,2023-08-05,1029,Product_1011,Microchip,33,397,227,Customer_373,Consumer Electronics,USA,Europe,795,13101,-13134
6033,2023-08-05,1207,Product_1162,Sensor,28,794,323,Customer_269,Consumer Electronics,Japan,Europe,653,22232,3948
2993,2023-08-05,1499,Product_1245,Robotics,16,943,236,Customer_160,Industrial,Germany,North America,479,15088,7424
6179,2023-08-05,1355,Product_1171,Sensor,33,391,309,Customer_324,Industrial,China,Europe,355,12903,1188
4334,2023-08-05,1354,Product_1097,Sensor,95,510,341,Customer_330,Industrial,USA,North America,63,48450,42465
7868,2023-08-05,1014,Product_1443,Microchip,25,72,385,Customer_359,Industrial,Germany,North America,64,1800,200
1648,2023-08-05,1393,Product_1116,Robotics,56,710,314,Customer_376,Industrial,China,Asia-Pacific,419,39760,16296
7571,2023-08-05,1202,Product_1238,Robotics,4,936,346,Customer_36,Industrial,USA,North America,47,3744,3556
3078,2023-08-05,1088,Product_1336,Sensor,52,289,481,Customer_364,Consumer Electronics,USA,North America,747,15028,-23816
1609,2023-08-05,1413,Product_1117,Microchip,96,198,213,Customer_473,Industrial,China,Europe,425,19008,-21792
3701,2023-08-05,1141,Product_1126,Robotics,26,91,355,Customer_258,Automotive,USA,North America,202,2366,-2886
5726,2023-08-05,1286,Product_1269,Robotics,13,388,109,Customer_6,Automotive,South Korea,Asia-Pacific,118,5044,3510
7260,2023-08-05,1225,Product_1496,Microchip,96,822,192,Customer_258,Automotive,USA,Europe,82,78912,71040
9040,2023-08-05,1442,Product_1494,Sensor,16,594,500,Customer_314,Automotive,Japan,North America,495,9504,1584
5742,2023-08-05,1470,Product_1390,Sensor,39,361,473,Customer_321,Consumer Electronics,Japan,Europe,150,14079,8229
2106,2023-08-06,1409,Product_1015,Microchip,97,752,464,Customer_228,Consumer Electronics,South Korea,Asia-Pacific,610,72944,13774
9660,2023-08-06,1151,Product_1237,Robotics,90,465,393,Customer_34,Automotive,South Korea,Asia-Pacific,327,41850,12420
174,2023-08-06,1421,Product_1344,Robotics,7,684,447,Customer_88,Consumer Electronics,USA,North America,99,4788,4095
1504,2023-08-06,1497,Product_1186,Sensor,3,383,344,Customer_116,Consumer Electronics,Germany,Europe,509,1149,-378
3139,2023-08-06,1140,Product_1015,Robotics,45,781,435,Customer_385,Consumer Electronics,South Korea,North America,562,35145,9855
1248,2023-08-06,1165,Product_1447,Sensor,94,278,153,Customer_247,Industrial,USA,North America,373,26132,-8930
9155,2023-08-06,1235,Product_1101,Robotics,97,341,340,Customer_324,Automotive,Japan,Asia-Pacific,528,33077,-18139
7057,2023-08-06,1467,Product_1183,Microchip,58,380,471,Customer_304,Automotive,Japan,Asia-Pacific,243,22040,7946
7061,2023-08-06,1325,Product_1476,Microchip,49,625,16,Customer_465,Consumer Electronics,China,Europe,29,30625,29204
9447,2023-08-06,1174,Product_1396,Sensor,56,217,411,Customer_94,Consumer Electronics,USA,Europe,382,12152,-9240
4285,2023-08-06,1102,Product_1132,Sensor,29,847,427,Customer_186,Industrial,China,North America,254,24563,17197
9054,2023-08-06,1131,Product_1391,Microchip,76,994,412,Customer_398,Consumer Electronics,South Korea,North America,59,75544,71060
8508,2023-08-06,1481,Product_1451,Robotics,84,452,478,Customer_260,Industrial,South Korea,Asia-Pacific,33,37968,35196
1600,2023-08-06,1186,Product_1481,Microchip,27,404,170,Customer_64,Industrial,USA,Europe,218,10908,5022
6812,2023-08-06,1382,Product_1109,Sensor,43,284,39,Customer_215,Consumer Electronics,USA,Europe,695,12212,-17673
311,2023-08-06,1027,Product_1214,Robotics,46,618,65,Customer_166,Industrial,China,Europe,232,28428,17756
2931,2023-08-06,1444,Product_1480,Sensor,13,553,133,Customer_218,Consumer Electronics,Japan,North America,374,7189,2327
18,2023-08-06,1233,Product_1462,Sensor,98,433,214,Customer_461,Consumer Electronics,Germany,North America,264,42434,16562
7085,2023-08-06,1107,Product_1314,Sensor,63,97,348,Customer_3,Industrial,South Korea,Asia-Pacific,5,6111,5796
2709,2023-08-06,1431,Product_1376,Sensor,88,785,172,Customer_188,Automotive,Germany,Europe,407,69080,33264
7902,2023-08-06,1220,Product_1174,Microchip,84,231,76,Customer_175,Automotive,Japan,North America,598,19404,-30828
6135,2023-08-06,1300,Product_1212,Microchip,11,393,423,Customer_245,Industrial,Germany,Europe,629,4323,-2596
8613,2023-08-06,1444,Product_1094,Robotics,80,967,202,Customer_348,Industrial,USA,Europe,77,77360,71200
3905,2023-08-06,1069,Product_1438,Sensor,83,323,352,Customer_406,Industrial,China,Asia-Pacific,598,26809,-22825
90,2023-08-06,1433,Product_1192,Microchip,67,232,197,Customer_165,Consumer Electronics,Germany,Asia-Pacific,755,15544,-35041
5716,2023-08-06,1232,Product_1205,Sensor,81,444,347,Customer_260,Automotive,Japan,North America,321,35964,9963
4760,2023-08-06,1467,Product_1245,Microchip,16,699,76,Customer_127,Industrial,USA,Europe,206,11184,7888
6981,2023-08-06,1238,Product_1466,Microchip,96,637,405,Customer_76,Automotive,USA,North America,382,61152,24480
1939,2023-08-06,1448,Product_1270,Sensor,19,141,216,Customer_357,Consumer Electronics,China,North America,341,2679,-3800
8920,2023-08-06,1172,Product_1170,Robotics,61,251,438,Customer_250,Industrial,Japan,Asia-Pacific,262,15311,-671
4889,2023-08-06,1104,Product_1406,Microchip,85,686,47,Customer_443,Consumer Electronics,USA,Europe,474,58310,18020
7032,2023-08-06,1330,Product_1165,Robotics,65,940,13,Customer_435,Automotive,South Korea,North America,698,61100,15730
8076,2023-08-06,1071,Product_1131,Robotics,97,944,405,Customer_175,Industrial,USA,Europe,133,91568,78667
823,2023-08-06,1383,Product_1476,Sensor,3,783,483,Customer_404,Automotive,Germany,North America,36,2349,2241
5374,2023-08-07,1221,Product_1346,Microchip,96,143,421,Customer_495,Industrial,China,Asia-Pacific,332,13728,-18144
2553,2023-08-07,1229,Product_1262,Robotics,39,382,16,Customer_133,Automotive,Japan,Asia-Pacific,128,14898,9906
9990,2023-08-07,1388,Product_1041,Sensor,62,395,46,Customer_374,Automotive,Germany,North America,223,24490,10664
7898,2023-08-07,1446,Product_1161,Microchip,72,973,249,Customer_167,Consumer Electronics,Germany,North America,143,70056,59760
4908,2023-08-07,1252,Product_1081,Microchip,96,384,408,Customer_492,Consumer Electronics,South Korea,Asia-Pacific,55,36864,31584
2293,2023-08-07,1439,Product_1201,Robotics,18,108,32,Customer_124,Industrial,South Korea,North America,107,1944,18
6100,2023-08-07,1261,Product_1068,Robotics,80,372,421,Customer_258,Consumer Electronics,Germany,North America,42,29760,26400
4848,2023-08-07,1358,Product_1146,Robotics,14,257,453,Customer_280,Industrial,Japan,Asia-Pacific,731,3598,-6636
3926,2023-08-07,1192,Product_1054,Robotics,45,446,358,Customer_434,Consumer Electronics,USA,Asia-Pacific,473,20070,-1215
5031,2023-08-07,1249,Product_1472,Robotics,34,163,210,Customer_203,Industrial,China,Asia-Pacific,284,5542,-4114
8745,2023-08-07,1229,Product_1101,Robotics,14,641,114,Customer_205,Consumer Electronics,USA,Asia-Pacific,632,8974,126
4238,2023-08-07,1035,Product_1165,Sensor,33,728,32,Customer_293,Consumer Electronics,Germany,Asia-Pacific,57,24024,22143
9273,2023-08-07,1282,Product_1175,Robotics,29,229,67,Customer_62,Automotive,USA,Europe,336,6641,-3103
5527,2023-08-07,1470,Product_1052,Sensor,34,963,13,Customer_226,Consumer Electronics,Germany,Europe,95,32742,29512
2977,2023-08-07,1117,Product_1142,Robotics,49,299,129,Customer_453,Industrial,Japan,Asia-Pacific,203,14651,4704
5358,2023-08-07,1183,Product_1222,Microchip,55,444,308,Customer_209,Consumer Electronics,China,Asia-Pacific,250,24420,10670
3010,2023-08-07,1043,Product_1475,Microchip,9,116,370,Customer_286,Automotive,USA,Europe,347,1044,-2079
7033,2023-08-07,1224,Product_1017,Microchip,17,360,145,Customer_488,Automotive,USA,North America,125,6120,3995
4287,2023-08-07,1092,Product_1273,Microchip,6,789,286,Customer_407,Automotive,Japan,North America,352,4734,2622
8113,2023-08-07,1149,Product_1440,Sensor,79,33,265,Customer_460,Consumer Electronics,China,Asia-Pacific,699,2607,-52614
6823,2023-08-07,1376,Product_1371,Sensor,28,702,116,Customer_151,Automotive,Germany,Europe,446,19656,7168
801,2023-08-07,1295,Product_1317,Sensor,36,796,499,Customer_183,Automotive,USA,Asia-Pacific,535,28656,9396
9151,2023-08-07,1250,Product_1121,Sensor,62,494,98,Customer_170,Consumer Electronics,Japan,North America,370,30628,7688
2720,2023-08-07,1076,Product_1341,Sensor,75,988,7,Customer_165,Automotive,USA,Europe,42,74100,70950
7450,2023-08-07,1305,Product_1310,Robotics,50,259,465,Customer_380,Industrial,South Korea,North America,770,12950,-25550
2018,2023-08-07,1394,Product_1283,Robotics,40,799,263,Customer_421,Consumer Electronics,Japan,North America,181,31960,24720
5775,2023-08-07,1096,Product_1085,Robotics,13,671,204,Customer_107,Consumer Electronics,South Korea,Europe,658,8723,169
6707,2023-08-07,1077,Product_1019,Sensor,61,779,411,Customer_62,Industrial,USA,Asia-Pacific,10,47519,46909
6716,2023-08-07,1492,Product_1156,Microchip,15,87,344,Customer_215,Consumer Electronics,Germany,Europe,14,1305,1095
4832,2023-08-08,1193,Product_1470,Microchip,53,830,51,Customer_438,Consumer Electronics,South Korea,Europe,24,43990,42718
8038,2023-08-08,1091,Product_1359,Robotics,68,564,308,Customer_35,Automotive,Germany,North America,549,38352,1020
2307,2023-08-08,1425,Product_1459,Microchip,21,450,251,Customer_247,Consumer Electronics,South Korea,Asia-Pacific,170,9450,5880
5827,2023-08-08,1268,Product_1146,Robotics,57,412,284,Customer_86,Automotive,China,North America,173,23484,13623
1196,2023-08-08,1382,Product_1343,Sensor,16,828,468,Customer_355,Consumer Electronics,South Korea,North America,361,13248,7472
3834,2023-08-08,1455,Product_1412,Robotics,21,459,179,Customer_491,Consumer Electronics,Japan,North America,517,9639,-1218
9192,2023-08-08,1062,Product_1358,Robotics,14,922,362,Customer_271,Consumer Electronics,USA,Europe,386,12908,7504
624,2023-08-08,1423,Product_1055,Sensor,34,477,6,Customer_485,Automotive,Germany,North America,342,16218,4590
3720,2023-08-08,1427,Product_1195,Sensor,13,876,92,Customer_434,Consumer Electronics,USA,North America,95,11388,10153
3388,2023-08-08,1095,Product_1452,Robotics,20,290,293,Customer_142,Industrial,USA,Asia-Pacific,117,5800,3460
5471,2023-08-08,1001,Product_1392,Microchip,35,272,251,Customer_66,Consumer Electronics,Germany,Europe,132,9520,4900
2396,2023-08-08,1322,Product_1079,Sensor,92,588,238,Customer_105,Industrial,Japan,North America,672,54096,-7728
9691,2023-08-08,1424,Product_1484,Robotics,33,221,407,Customer_126,Industrial,Germany,Asia-Pacific,750,7293,-17457
9523,2023-08-08,1061,Product_1304,Robotics,34,609,139,Customer_251,Consumer Electronics,Japan,North America,216,20706,13362
7881,2023-08-08,1168,Product_1085,Microchip,57,709,475,Customer_440,Consumer Electronics,USA,North America,445,40413,15048
5360,2023-08-08,1106,Product_1150,Robotics,4,161,359,Customer_67,Consumer Electronics,USA,Europe,606,644,-1780
1073,2023-08-08,1213,Product_1271,Robotics,33,696,65,Customer_142,Automotive,China,Asia-Pacific,606,22968,2970
4007,2023-08-08,1305,Product_1262,Microchip,4,60,205,Customer_440,Automotive,China,North America,589,240,-2116
3129,2023-08-08,1440,Product_1032,Microchip,58,574,206,Customer_59,Automotive,China,Europe,716,33292,-8236
7742,2023-08-08,1458,Product_1125,Robotics,66,319,449,Customer_189,Consumer Electronics,South Korea,North America,615,21054,-19536
9353,2023-08-08,1493,Product_1042,Microchip,41,995,488,Customer_226,Industrial,China,Asia-Pacific,10,40795,40385
1284,2023-08-08,1076,Product_1143,Sensor,79,593,62,Customer_116,Consumer Electronics,China,North America,15,46847,45662
7895,2023-08-08,1360,Product_1018,Sensor,57,842,193,Customer_377,Automotive,USA,Europe,516,47994,18582
2049,2023-08-08,1269,Product_1005,Microchip,1,249,153,Customer_272,Consumer Electronics,Germany,Europe,95,249,154
1289,2023-08-08,1371,Product_1162,Robotics,83,114,220,Customer_374,Consumer Electronics,China,Europe,174,9462,-4980
3809,2023-08-09,1078,Product_1413,Microchip,13,526,103,Customer_129,Consumer Electronics,Japan,Europe,789,6838,-3419
7457,2023-08-09,1030,Product_1359,Sensor,22,379,292,Customer_279,Industrial,USA,Europe,730,8338,-7722
809,2023-08-09,1310,Product_1454,Sensor,64,480,216,Customer_166,Industrial,USA,Europe,726,30720,-15744
