TransactionID,Date,ProductID,ProductName,ProductCategory,QuantitySold,UnitPrice,CustomerID,CustomerName,CustomerSector,Country,Region,ProductionCost,TotalSaleAmount,Profit
2283,2023-10-06,1259,Product_1155,Sensor,64,179,358,Customer_380,Consumer Electronics,Germany,Europe,771,11456,-37888
609,2023-10-07,1310,Product_1487,Microchip,67,54,137,Customer_254,Consumer Electronics,South Korea,North America,11,3618,2881
536,2023-10-07,1249,Product_1428,Robotics,21,67,15,Customer_273,Automotive,Germany,Asia-Pacific,743,1407,-14196
8186,2023-10-07,1077,Product_1249,Robotics,6,467,98,Customer_222,Consumer Electronics,Japan,Europe,721,2802,-1524
4972,2023-10-07,1259,Product_1117,Microchip,93,13,418,Customer_157,Consumer Electronics,USA,North America,232,1209,-20367
7222,2023-10-07,1056,Product_1301,Robotics,72,345,80,Customer_72,Automotive,China,Europe,648,24840,-21816
2101,2023-10-07,1222,Product_1004,Microchip,20,965,329,Customer_119,Industrial,Germany,Asia-Pacific,750,19300,4300
7481,2023-10-07,1079,Product_1381,Robotics,97,314,488,Customer_338,Automotive,USA,Europe,94,30458,21340
4534,2023-10-07,1354,Product_1498,Microchip,60,322,1,Customer_284,Industrial,Germany,North America,204,19320,7080
1191,2023-10-07,1419,Product_1371,Microchip,47,776,64,Customer_367,Industrial,Germany,Europe,780,36472,-188
8760,2023-10-07,1293,Product_1053,Microchip,13,169,281,Customer_388,Consumer Electronics,Japan,Asia-Pacific,328,2197,-2067
9437,2023-10-07,1221,Product_1196,Sensor,60,30,264,Customer_298,Automotive,USA,Asia-Pacific,41,1800,-660
8946,2023-10-07,1298,Product_1162,Robotics,44,795,2,Customer_359,Industrial,Japan,Europe,658,34980,6028
3854,2023-10-07,1438,Product_1344,Microchip,81,555,487,Customer_155,Industrial,USA,North America,351,44955,16524
3867,2023-10-07,1452,Product_1373,Sensor,71,678,461,Customer_312,Automotive,USA,North America,531,48138,10437
9802,2023-10-07,1324,Product_1133,Sensor,24,970,140,Customer_488,Industrial,China,Europe,799,23280,4104
9772,2023-10-07,1309,Product_1377,Robotics,85,492,277,Customer_442,Industrial,USA,Europe,237,41820,21675
3459,2023-10-07,1213,Product_1461,Microchip,12,35,7,Customer_342,Consumer Electronics,South Korea,Europe,402,420,-4404
8926,2023-10-07,1456,Product_1364,Microchip,11,374,438,Customer_159,Consumer Electronics,Japan,Asia-Pacific,181,4114,2123
1885,2023-10-07,1085,Product_1480,Microchip,96,506,377,Customer_101,Industrial,China,Europe,776,48576,-25920
1732,2023-10-08,1339,Product_1224,Microchip,14,282,364,Customer_499,Automotive,Japan,Asia-Pacific,259,3948,322
1873,2023-10-08,1089,Product_1220,Robotics,27,445,499,Customer_258,Industrial,China,North America,371,12015,1998
9699,2023-10-08,1040,Product_1389,Microchip,54,740,329,Customer_154,Industrial,South Korea,North America,671,39960,3726
5207,2023-10-08,1271,Product_1468,Robotics,68,434,259,Customer_434,Consumer Electronics,China,North America,717,29512,-19244
5117,2023-10-08,1240,Product_1294,Sensor,45,115,169,Customer_452,Automotive,USA,North America,211,5175,-4320
1942,2023-10-08,1027,Product_1339,Sensor,53,391,19,Customer_409,Consumer Electronics,South Korea,Asia-Pacific,29,20723,19186
3735,2023-10-08,1386,Product_1399,Sensor,82,726,177,Customer_347,Consumer Electronics,USA,Asia-Pacific,101,59532,51250
3664,2023-10-08,1431,Product_1288,Sensor,19,180,375,Customer_433,Industrial,Germany,Europe,18,3420,3078
7016,2023-10-08,1199,Product_1425,Sensor,59,543,385,Customer_250,Automotive,USA,Asia-Pacific,621,32037,-4602
389,2023-10-08,1349,Product_1204,Sensor,24,461,198,Customer_76,Industrial,USA,Europe,510,11064,-1176
384,2023-10-08,1498,Product_1144,Microchip,70,70,107,Customer_73,Industrial,China,North America,484,4900,-28980
5655,2023-10-08,1280,Product_1409,Microchip,77,904,494,Customer_390,Automotive,Germany,Europe,544,69608,27720
6723,2023-10-08,1324,Product_1271,Sensor,27,572,260,Customer_311,Industrial,China,North America,462,15444,2970
1529,2023-10-08,1258,Product_1168,Microchip,35,946,117,Customer_40,Automotive,Germany,Asia-Pacific,548,33110,13930
7233,2023-10-08,1312,Product_1249,Microchip,78,480,245,Customer_72,Industrial,USA,Europe,694,37440,-16692
9241,2023-10-08,1338,Product_1224,Microchip,34,936,25,Customer_382,Automotive,Japan,Europe,327,31824,20706
5514,2023-10-08,1289,Product_1090,Microchip,94,729,178,Customer_65,Consumer Electronics,China,Europe,437,68526,27448
5573,2023-10-08,1151,Product_1443,Microchip,73,538,329,Customer_185,Consumer Electronics,South Korea,Asia-Pacific,713,39274,-12775
9666,2023-10-08,1338,Product_1083,Sensor,88,583,439,Customer_468,Consumer Electronics,South Korea,North America,581,51304,176
6535,2023-10-08,1243,Product_1471,Sensor,70,229,373,Customer_362,Consumer Electronics,USA,Europe,744,16030,-36050
7258,2023-10-08,1295,Product_1073,Robotics,27,869,79,Customer_449,Industrial,China,Asia-Pacific,238,23463,17037
1975,2023-10-08,1095,Product_1263,Sensor,34,700,247,Customer_15,Automotive,South Korea,North America,634,23800,2244
4217,2023-10-08,1420,Product_1112,Robotics,34,83,110,Customer_270,Automotive,USA,Asia-Pacific,134,2822,-1734
1030,2023-10-09,1394,Product_1179,Microchip,27,200,382,Customer_482,Automotive,Germany,North America,539,5400,-9153
201,2023-10-09,1328,Product_1113,Robotics,7,988,312,Customer_133,Consumer Electronics,USA,North America,332,6916,4592
7273,2023-10-09,1295,Product_1255,Robotics,74,937,135,Customer_384,Industrial,China,North America,122,69338,60310
8153,2023-10-09,1264,Product_1330,Microchip,39,621,68,Customer_396,Automotive,South Korea,Europe,108,24219,20007
8211,2023-10-09,1117,Product_1119,Robotics,53,985,351,Customer_267,Automotive,Japan,Europe,684,52205,15953
8808,2023-10-09,1009,Product_1342,Robotics,88,829,360,Customer_200,Industrial,South Korea,Asia-Pacific,208,72952,54648
2240,2023-10-09,1191,Product_1009,Sensor,52,508,59,Customer_494,Industrial,China,Europe,53,26416,23660
8795,2023-10-09,1367,Product_1372,Microchip,35,97,261,Customer_60,Industrial,Germany,North America,172,3395,-2625
1550,2023-10-09,1431,Product_1453,Sensor,28,311,381,Customer_426,Industrial,USA,North America,646,8708,-9380
6506,2023-10-09,1499,Product_1222,Microchip,96,175,147,Customer_479,Automotive,USA,Europe,713,16800,-51648
4929,2023-10-09,1160,Product_1305,Sensor,83,314,48,Customer_63,Consumer Electronics,China,Asia-Pacific,194,26062,9960
4054,2023-10-09,1123,Product_1235,Microchip,91,497,361,Customer_222,Industrial,Japan,Asia-Pacific,459,45227,3458
8699,2023-10-09,1369,Product_1412,Sensor,26,273,124,Customer_264,Automotive,Japan,North America,607,7098,-8684
3483,2023-10-09,1058,Product_1431,Sensor,36,99,44,Customer_247,Consumer Electronics,South Korea,North America,566,3564,-16812
922,2023-10-09,1260,Product_1482,Microchip,84,538,214,Customer_329,Consumer Electronics,USA,Asia-Pacific,122,45192,34944
7070,2023-10-09,1201,Product_1144,Sensor,48,988,311,Customer_295,Automotive,Japan,Europe,765,47424,10704
858,2023-10-09,1382,Product_1354,Sensor,82,937,383,Customer_59,Industrial,Germany,North America,55,76834,72324
3386,2023-10-09,1426,Product_1246,Sensor,18,621,278,Customer_415,Consumer Electronics,South Korea,Europe,76,11178,9810
6373,2023-10-09,1358,Product_1035,Microchip,50,20,86,Customer_329,Consumer Electronics,South Korea,Asia-Pacific,501,1000,-24050
7562,2023-10-09,1039,Product_1226,Robotics,73,52,159,Customer_150,Consumer Electronics,Germany,Asia-Pacific,584,3796,-38836
532,2023-10-09,1483,Product_1045,Sensor,65,414,436,Customer_115,Automotive,USA,North America,68,26910,22490
722,2023-10-09,1341,Product_1372,Robotics,19,397,191,Customer_197,Automotive,China,North America,673,7543,-5244
4178,2023-10-09,1302,Product_1403,Sensor,40,949,443,Customer_177,Industrial,Germany,Europe,733,37960,8640
2603,2023-10-09,1293,Product_1101,Robotics,48,829,41,Customer_449,Industrial,Japan,North America,786,39792,2064
9478,2023-10-09,1094,Product_1286,Microchip,47,189,277,Customer_367,Consumer Electronics,Germany,Europe,70,8883,5593
2608,2023-10-09,1257,Product_1055,Sensor,26,628,481,Customer_21,Industrial,South Korea,Asia-Pacific,747,16328,-3094
582,2023-10-09,1156,Product_1335,Sensor,55,939,40,Customer_369,Consumer Electronics,Japan,North America,253,51645,37730
3786,2023-10-09,1183,Product_1062,Robotics,46,711,459,Customer_236,Industrial,South Korea,Asia-Pacific,416,32706,13570
455,2023-10-09,1466,Product_1347,Microchip,5,128,242,Customer_428,Industrial,USA,North America,464,640,-1680
3152,2023-10-09,1225,Product_1039,Sensor,71,872,80,Customer_109,Automotive,USA,North America,205,61912,47357
9734,2023-10-09,1392,Product_1359,Sensor,97,144,380,Customer_356,Automotive,China,Europe,753,13968,-59073
1755,2023-10-10,1098,Product_1453,Robotics,7,267,445,Customer_266,Automotive,Germany,Asia-Pacific,512,1869,-1715
