TransactionID,Date,ProductID,ProductName,ProductCategory,QuantitySold,UnitPrice,CustomerID,CustomerName,CustomerSector,Country,Region,ProductionCost,TotalSaleAmount,Profit
5436,2023-01-01,1331,Product_1390,Microchip,10,572,124,Customer_196,Industrial,Japan,North America,116,5720,4560
1619,2023-01-01,1012,Product_1254,Robotics,65,313,222,Customer_388,Automotive,Germany,Europe,770,20345,-29705
2545,2023-01-02,1442,Product_1191,Sensor,64,388,78,Customer_187,Industrial,China,Europe,137,24832,16064
7097,2023-01-02,1462,Product_1335,Sensor,60,747,431,Customer_358,Consumer Electronics,Japan,Asia-Pacific,683,44820,3840
7349,2023-01-02,1345,Product_1105,Robotics,56,249,215,Customer_201,Automotive,South Korea,North America,465,13944,-12096
7961,2023-01-02,1241,Product_1309,Robotics,42,992,414,Customer_126,Consumer Electronics,China,Europe,332,41664,27720
3772,2023-01-02,1303,Product_1411,Microchip,34,536,75,Customer_148,Automotive,USA,Europe,463,18224,2482
4445,2023-01-02,1160,Product_1442,Microchip,3,506,222,Customer_381,Industrial,USA,Asia-Pacific,495,1518,33
9275,2023-01-02,1365,Product_1226,Microchip,53,185,23,Customer_466,Automotive,Japan,Europe,158,9805,1431
1572,2023-01-02,1135,Product_1067,Robotics,81,778,409,Customer_442,Consumer Electronics,South Korea,North America,724,63018,4374
3530,2023-01-02,1352,Product_1189,Robotics,94,863,42,Customer_106,Industrial,USA,Europe,121,81122,69748
6215,2023-01-02,1346,Product_1315,Sensor,63,192,122,Customer_468,Industrial,USA,Asia-Pacific,205,12096,-819
1318,2023-01-02,1210,Product_1026,Microchip,63,679,248,Customer_15,Consumer Electronics,Japan,North America,610,42777,4347
6878,2023-01-02,1080,Product_1156,Sensor,37,198,420,Customer_25,Consumer Electronics,Japan,North America,305,7326,-3959
8116,2023-01-02,1272,Product_1442,Robotics,8,168,489,Customer_18,Consumer Electronics,South Korea,Europe,34,1344,1072
4045,2023-01-02,1438,Product_1291,Robotics,44,107,275,Customer_386,Industrial,Japan,Asia-Pacific,67,4708,1760
8002,2023-01-02,1303,Product_1377,Sensor,83,41,235,Customer_352,Automotive,Germany,Europe,626,3403,-48555
7670,2023-01-02,1247,Product_1202,Sensor,66,535,13,Customer_315,Industrial,USA,Europe,520,35310,990
2969,2023-01-02,1155,Product_1410,Robotics,24,712,496,Customer_46,Automotive,Germany,North America,571,17088,3384
2314,2023-01-02,1047,Product_1479,Robotics,17,809,439,Customer_401,Automotive,South Korea,North America,687,13753,2074
5701,2023-01-02,1362,Product_1141,Sensor,48,827,178,Customer_282,Consumer Electronics,Germany,Europe,350,39696,22896
7141,2023-01-02,1301,Product_1262,Microchip,70,963,451,Customer_367,Industrial,USA,North America,773,67410,13300
511,2023-01-02,1207,Product_1219,Robotics,35,168,252,Customer_194,Industrial,China,North America,697,5880,-18515
2808,2023-01-02,1157,Product_1216,Microchip,45,216,342,Customer_161,Industrial,USA,Asia-Pacific,223,9720,-315
1205,2023-01-02,1007,Product_1181,Robotics,64,339,117,Customer_495,Automotive,USA,Europe,656,21696,-20288
8887,2023-01-02,1160,Product_1026,Robotics,31,672,217,Customer_330,Industrial,South Korea,Europe,684,20832,-372
2846,2023-01-02,1244,Product_1391,Sensor,85,415,467,Customer_306,Industrial,Germany,Europe,678,35275,-22355
7261,2023-01-02,1102,Product_1468,Sensor,95,351,184,Customer_252,Automotive,Germany,Europe,425,33345,-7030
7248,2023-01-02,1092,Product_1465,Microchip,68,111,493,Customer_433,Industrial,Germany,Europe,464,7548,-24004
3278,2023-01-02,1173,Product_1251,Microchip,87,506,276,Customer_397,Automotive,China,Europe,14,44022,42804
6155,2023-01-02,1277,Product_1199,Microchip,63,256,239,Customer_395,Consumer Electronics,Germany,Europe,80,16128,11088
1730,2023-01-02,1330,Product_1267,Robotics,24,963,430,Customer_490,Consumer Electronics,China,Asia-Pacific,197,23112,18384
1854,2023-01-02,1262,Product_1038,Microchip,54,886,439,Customer_247,Automotive,Germany,Europe,538,47844,18792
4416,2023-01-03,1409,Product_1295,Microchip,29,766,106,Customer_22,Automotive,South Korea,Asia-Pacific,566,22214,5800
4063,2023-01-03,1373,Product_1155,Robotics,2,365,472,Customer_336,Consumer Electronics,USA,North America,489,730,-248
611,2023-01-03,1433,Product_1145,Sensor,49,171,408,Customer_17,Automotive,Japan,North America,363,8379,-9408
9272,2023-01-03,1484,Product_1074,Robotics,91,53,455,Customer_361,Consumer Electronics,China,Europe,750,4823,-63427
9131,2023-01-03,1227,Product_1325,Microchip,43,416,134,Customer_393,Consumer Electronics,China,Europe,554,17888,-5934
2998,2023-01-03,1102,Product_1290,Microchip,33,93,433,Customer_25,Consumer Electronics,China,Asia-Pacific,547,3069,-14982
3236,2023-01-03,1285,Product_1323,Microchip,88,948,241,Customer_458,Consumer Electronics,China,Asia-Pacific,314,83424,55792
5261,2023-01-03,1478,Product_1402,Robotics,9,529,118,Customer_394,Consumer Electronics,Japan,Asia-Pacific,98,4761,3879
7518,2023-01-03,1250,Product_1105,Microchip,44,659,25,Customer_156,Consumer Electronics,USA,North America,576,28996,3652
688,2023-01-03,1401,Product_1495,Sensor,77,738,372,Customer_435,Consumer Electronics,Japan,Asia-Pacific,638,56826,7700
5735,2023-01-03,1089,Product_1249,Microchip,89,212,461,Customer_61,Consumer Electronics,Germany,Europe,487,18868,-24475
8199,2023-01-03,1209,Product_1391,Microchip,86,582,425,Customer_70,Automotive,China,North America,13,50052,48934
7640,2023-01-03,1295,Product_1415,Robotics,5,933,493,Customer_439,Automotive,USA,Europe,305,4665,3140
4981,2023-01-03,1319,Product_1481,Microchip,59,474,452,Customer_373,Automotive,Japan,Europe,544,27966,-4130
6899,2023-01-03,1367,Product_1242,Sensor,7,569,16,Customer_193,Industrial,Japan,North America,43,3983,3682
9884,2023-01-03,1397,Product_1412,Robotics,97,366,480,Customer_259,Automotive,Germany,Asia-Pacific,607,35502,-23377
243,2023-01-03,1264,Product_1469,Sensor,59,188,441,Customer_381,Automotive,Germany,Asia-Pacific,684,11092,-29264
2666,2023-01-03,1213,Product_1482,Sensor,61,287,334,Customer_458,Consumer Electronics,USA,Asia-Pacific,5,17507,17202
7368,2023-01-03,1215,Product_1469,Sensor,75,531,496,Customer_497,Consumer Electronics,USA,Asia-Pacific,673,39825,-10650
1429,2023-01-03,1106,Product_1133,Robotics,42,939,158,Customer_482,Consumer Electronics,Japan,Europe,669,39438,11340
5997,2023-01-03,1208,Product_1053,Robotics,86,696,440,Customer_1,Industrial,China,North America,679,59856,1462
5722,2023-01-03,1326,Product_1439,Robotics,98,589,53,Customer_85,Consumer Electronics,USA,Asia-Pacific,134,57722,44590
177,2023-01-03,1149,Product_1403,Microchip,96,941,245,Customer_36,Automotive,USA,Europe,527,90336,39744
4920,2023-01-03,1482,Product_1358,Microchip,79,384,410,Customer_234,Consumer Electronics,Germany,Asia-Pacific,700,30336,-24964
6078,2023-01-03,1443,Product_1423,Microchip,73,423,169,Customer_67,Industrial,Germany,Europe,157,30879,19418
8682,2023-01-03,1362,Product_1220,Microchip,18,747,107,Customer_290,Automotive,Germany,North America,293,13446,8172
7781,2023-01-04,1111,Product_1071,Sensor,3,625,39,Customer_443,Industrial,South Korea,North America,463,1875,486
278,2023-01-04,1447,Product_1022,Sensor,91,741,434,Customer_61,Consumer Electronics,Germany,Europe,246,67431,45045
7997,2023-01-04,1084,Product_1305,Microchip,79,307,246,Customer_475,Industrial,South Korea,Asia-Pacific,311,24253,-316
7136,2023-01-04,1432,Product_1489,Robotics,61,730,460,Customer_392,Automotive,Germany,North America,302,44530,26108
1756,2023-01-04,1499,Product_1297,Robotics,62,639,454,Customer_96,Automotive,Japan,Europe,60,39618,35898
8524,2023-01-04,1379,Product_1253,Sensor,7,44,150,Customer_47,Consumer Electronics,China,North America,303,308,-1813
7733,2023-01-04,1378,Product_1386,Robotics,80,765,392,Customer_266,Industrial,Germany,North America,24,61200,59280
9017,2023-01-04,1103,Product_1019,Sensor,95,899,95,Customer_471,Automotive,South Korea,Europe,376,85405,49685
3974,2023-01-04,1109,Product_1466,Robotics,42,792,196,Customer_293,Consumer Electronics,USA,Asia-Pacific,471,33264,13482
1801,2023-01-04,1284,Product_1447,Microchip,96,823,141,Customer_153,Consumer Electronics,Germany,North America,606,79008,20832
7516,2023-01-04,1331,Product_1264,Robotics,13,86,275,Customer_130,Automotive,Japan,North America,473,1118,-5031
7601,2023-01-04,1312,Product_1405,Sensor,21,546,309,Customer_414,Industrial,USA,Europe,344,11466,4242
996,2023-01-04,1229,Product_1110,Robotics,73,633,48,Customer_456,Industrial,USA,Asia-Pacific,354,46209,20367
2444,2023-01-04,1232,Product_1313,Sensor,8,465,35,Customer_362,Consumer Electronics,Germany,North America,570,3720,-840
3796,2023-01-04,1122,Product_1119,Robotics,36,672,25,Customer_10,Consumer Electronics,Japan,Asia-Pacific,208,24192,16704
2915,2023-01-04,1339,Product_1468,Robotics,57,370,321,Customer_64,Automotive,South Korea,Europe,211,21090,9063
3338,2023-01-04,1216,Product_1107,Sensor,60,910,367,Customer_470,Automotive,USA,Europe,50,54600,51600
2062,2023-01-05,1129,Product_1407,Microchip,23,770,331,Customer_125,Consumer Electronics,Germany,Asia-Pacific,258,17710,11776
2906,2023-01-05,1217,Product_1152,Microchip,31,120,420,Customer_199,Automotive,Japan,Europe,426,3720,-9486
6507,2023-01-05,1406,Product_1489,Sensor,44,357,458,Customer_180,Industrial,USA,Asia-Pacific,48,15708,13596
8598,2023-01-05,1442,Product_1447,Sensor,84,625,418,Customer_329,Automotive,Germany,Europe,122,52500,42252
5151,2023-01-05,1026,Product_1358,Microchip,51,510,196,Customer_427,Industrial,Japan,North America,107,26010,20553
6193,2023-01-05,1357,Product_1248,Microchip,12,97,371,Customer_352,Automotive,Germany,North America,737,1164,-7680
8780,2023-01-05,1192,Product_1416,Robotics,5,946,464,Customer_415,Automotive,Germany,North America,184,4730,3810
4228,2023-01-05,1322,Product_1483,Sensor,97,896,439,Customer_144,Automotive,South Korea,Europe,526,86912,35890
3554,2023-01-05,1148,Product_1393,Sensor,72,335,463,Customer_425,Consumer Electronics,USA,Asia-Pacific,151,24120,13248
785,2023-01-05,1399,Product_1348,Sensor,78,655,361,Customer_69,Consumer Electronics,Japan,Asia-Pacific,394,51090,20358
8014,2023-01-05,1370,Product_1405,Robotics,63,286,94,Customer_274,Automotive,USA,Europe,365,18018,-4977
4574,2023-01-05,1086,Product_1126,Microchip,88,22,499,Customer_341,Consumer Electronics,USA,Asia-Pacific,130,1936,-9504
3981,2023-01-05,1309,Product_1262,Sensor,34,999,190,Customer_255,Consumer Electronics,Japan,Asia-Pacific,486,33966,17442
5118,2023-01-05,1324,Product_1020,Sensor,46,742,302,Customer_195,Industrial,USA,Asia-Pacific,659,34132,3818
3774,2023-01-05,1386,Product_1214,Sensor,56,981,6,Customer_182,Automotive,Japan,Europe,607,54936,20944
8741,2023-01-05,1030,Product_1356,Microchip,71,554,308,Customer_120,Industrial,Japan,North America,186,39334,26128
6213,2023-01-05,1210,Product_1466,Sensor,87,177,243,Customer_434,Automotive,Germany,North America,328,15399,-13137
5792,2023-01-05,1432,Product_1067,Microchip,17,700,469,Customer_96,Industrial,Germany,North America,781,11900,-1377
1830,2023-01-05,1107,Product_1013,Microchip,66,635,154,Customer_156,Automotive,Germany,Europe,287,41910,22968
9247,2023-01-05,1051,Product_1448,Robotics,65,497,424,Customer_242,Consumer Electronics,South Korea,North America,774,32305,-18005
9913,2023-01-05,1367,Product_1053,Robotics,93,366,332,Customer_51,Industrial,USA,Europe,745,34038,-35247
1215,2023-01-05,1221,Product_1164,Microchip,44,663,444,Customer_386,Automotive,South Korea,Europe,296,29172,16148
8416,2023-01-05,1198,Product_1336,Robotics,14,45,48,Customer_265,Automotive,Germany,Asia-Pacific,95,630,-700
4565,2023-01-05,1278,Product_1411,Robotics,44,219,431,Customer_172,Industrial,Germany,Europe,250,9636,-1364
4549,2023-01-05,1050,Product_1447,Microchip,8,997,470,Customer_281,Industrial,Japan,North America,62,7976,7480
3345,2023-01-05,1335,Product_1401,Microchip,43,938,260,Customer_357,Industrial,South Korea,Europe,555,40334,16469
8936,2023-01-05,1008,Product_1074,Microchip,43,845,230,Customer_312,Automotive,Germany,North America,682,36335,7009
4942,2023-01-05,1217,Product_1139,Microchip,89,342,124,Customer_285,Industrial,USA,Europe,11,30438,29459
8500,2023-01-06,1253,Product_1038,Robotics,90,736,153,Customer_288,Industrial,USA,Europe,606,66240,11700
8262,2023-01-06,1139,Product_1354,Microchip,15,407,428,Customer_25,Industrial,China,Europe,253,6105,2310
5959,2023-01-06,1143,Product_1138,Sensor,13,120,328,Customer_17,Consumer Electronics,China,Europe,507,1560,-5031
9949,2023-01-06,1062,Product_1068,Sensor,11,951,185,Customer_122,Consumer Electronics,Germany,Asia-Pacific,143,10461,8888
8089,2023-01-06,1238,Product_1132,Sensor,27,766,100,Customer_389,Automotive,South Korea,Europe,751,20682,405
2083,2023-01-06,1349,Product_1413,Sensor,19,393,31,Customer_211,Consumer Electronics,China,North America,170,7467,4237
548,2023-01-06,1338,Product_1181,Sensor,52,757,364,Customer_34,Industrial,Japan,Europe,393,39364,18928
6838,2023-01-06,1112,Product_1301,Robotics,71,55,329,Customer_446,Automotive,South Korea,Asia-Pacific,409,3905,-25134
5575,2023-01-06,1335,Product_1281,Microchip,89,375,230,Customer_418,Consumer Electronics,Japan,Asia-Pacific,189,33375,16554
6343,2023-01-06,1476,Product_1250,Sensor,97,856,95,Customer_340,Industrial,Germany,North America,356,83032,48500
3197,2023-01-06,1248,Product_1240,Microchip,79,473,147,Customer_24,Industrial,USA,Europe,155,37367,25122
3714,2023-01-06,1023,Product_1358,Microchip,5,200,490,Customer_87,Consumer Electronics,South Korea,Asia-Pacific,342,1000,-710
7931,2023-01-06,1399,Product_1142,Sensor,26,650,84,Customer_386,Consumer Electronics,Germany,North America,524,16900,3276
1908,2023-01-06,1322,Product_1316,Sensor,28,399,449,Customer_121,Automotive,South Korea,North America,638,11172,-6692
7332,2023-01-06,1400,Product_1001,Sensor,49,587,297,Customer_453,Industrial,USA,North America,353,28763,11466
9833,2023-01-06,1071,Product_1454,Robotics,58,83,391,Customer_332,Automotive,China,Asia-Pacific,470,4814,-22446
3916,2023-01-06,1054,Product_1172,Sensor,88,776,71,Customer_185,Industrial,China,North America,448,68288,28864
9920,2023-01-06,1309,Product_1181,Microchip,85,767,266,Customer_317,Consumer Electronics,South Korea,Europe,101,65195,56610
8921,2023-01-06,1380,Product_1436,Sensor,97,236,138,Customer_319,Automotive,USA,Europe,794,22892,-54126
6010,2023-01-06,1403,Product_1425,Microchip,47,469,181,Customer_365,Industrial,USA,Asia-Pacific,50,22043,19693
6298,2023-01-06,1207,Product_1170,Robotics,12,691,274,Customer_432,Industrial,South Korea,Asia-Pacific,725,8292,-408
1954,2023-01-06,1369,Product_1447,Microchip,57,211,241,Customer_483,Automotive,Japan,North America,176,12027,1995
3982,2023-01-06,1148,Product_1402,Sensor,31,804,268,Customer_96,Industrial,China,Europe,190,24924,19034
9655,2023-01-06,1454,Product_1388,Robotics,91,903,487,Customer_398,Industrial,Germany,Europe,183,82173,65520
3148,2023-01-06,1219,Product_1040,Microchip,51,933,265,Customer_50,Automotive,Japan,North America,13,47583,46920
1833,2023-01-06,1266,Product_1215,Robotics,8,256,210,Customer_152,Consumer Electronics,Germany,North America,327,2048,-568
3242,2023-01-06,1099,Product_1232,Microchip,85,601,164,Customer_389,Automotive,China,North America,590,51085,935
6670,2023-01-06,1482,Product_1031,Microchip,27,923,212,Customer_385,Industrial,Germany,Asia-Pacific,140,24921,21141
9154,2023-01-06,1177,Product_1169,Sensor,96,935,132,Customer_172,Automotive,Germany,Asia-Pacific,453,89760,46272
2505,2023-01-06,1178,Product_1038,Sensor,82,162,85,Customer_120,Consumer Electronics,China,Asia-Pacific,156,13284,492
1877,2023-01-06,1019,Product_1134,Microchip,9,546,457,Customer_469,Industrial,Japan,Asia-Pacific,601,4914,-495
5915,2023-01-06,1350,Product_1270,Robotics,66,878,466,Customer_74,Industrial,USA,Europe,286,57948,39072
1802,2023-01-06,1158,Product_1352,Robotics,45,560,194,Customer_113,Automotive,Germany,Asia-Pacific,589,25200,-1305
9923,2023-01-06,1235,Product_1177,Robotics,32,255,372,Customer_142,Industrial,USA,Europe,269,8160,-448
6466,2023-01-06,1331,Product_1422,Microchip,88,984,260,Customer_171,Consumer Electronics,China,Europe,574,86592,36080
7503,2023-01-06,1307,Product_1477,Microchip,37,929,399,Customer_95,Industrial,South Korea,Asia-Pacific,364,34373,20905
927,2023-01-06,1442,Product_1079,Microchip,27,25,133,Customer_303,Automotive,USA,Europe,133,675,-2916
3011,2023-01-06,1247,Product_1213,Sensor,77,470,358,Customer_82,Automotive,South Korea,North America,488,36190,-1386
842,2023-01-06,1290,Product_1401,Sensor,73,327,376,Customer_500,Consumer Electronics,Japan,Europe,475,23871,-10804
7411,2023-01-06,1367,Product_1221,Microchip,84,380,67,Customer_101,Industrial,South Korea,Europe,707,31920,-27468
8528,2023-01-06,1380,Product_1484,Microchip,66,760,369,Customer_464,Industrial,China,North America,197,50160,37158
8766,2023-01-07,1247,Product_1145,Robotics,56,441,92,Customer_242,Industrial,South Korea,North America,651,24696,-11760
7843,2023-01-07,1323,Product_1469,Sensor,85,409,329,Customer_379,Automotive,South Korea,Asia-Pacific,764,34765,-30175
315,2023-01-07,1170,Product_1264,Microchip,16,364,348,Customer_401,Automotive,Japan,Europe,701,5824,-5392
3151,2023-01-07,1368,Product_1164,Microchip,33,767,431,Customer_312,Industrial,USA,Europe,295,25311,15576
4081,2023-01-07,1107,Product_1448,Microchip,31,513,4,Customer_435,Automotive,South Korea,Europe,366,15903,4557
373,2023-01-07,1464,Product_1093,Sensor,79,420,460,Customer_298,Industrial,China,Europe,368,33180,4108
7358,2023-01-07,1012,Product_1424,Microchip,87,340,123,Customer_133,Automotive,Germany,Europe,559,29580,-19053
6909,2023-01-07,1259,Product_1270,Robotics,12,150,98,Customer_227,Industrial,China,North America,309,1800,-1908
7302,2023-01-07,1037,Product_1324,Robotics,70,121,301,Customer_263,Automotive,South Korea,North America,283,8470,-11340
3532,2023-01-07,1140,Product_1409,Robotics,6,657,198,Customer_148,Industrial,Japan,Europe,208,3942,2694
2096,2023-01-07,1286,Product_1303,Robotics,5,14,42,Customer_354,Automotive,USA,Asia-Pacific,140,70,-630
2124,2023-01-07,1444,Product_1048,Sensor,34,473,471,Customer_98,Industrial,Germany,Asia-Pacific,770,16082,-10098
5003,2023-01-07,1312,Product_1419,Sensor,17,641,414,Customer_496,Industrial,Germany,Europe,21,10897,10540
4927,2023-01-07,1039,Product_1156,Microchip,30,210,249,Customer_473,Automotive,China,Europe,148,6300,1860
8729,2023-01-07,1432,Product_1441,Sensor,28,529,480,Customer_202,Industrial,Japan,Europe,792,14812,-7364
9186,2023-01-07,1364,Product_1389,Robotics,56,162,380,Customer_105,Consumer Electronics,Germany,Europe,527,9072,-20440
6361,2023-01-07,1444,Product_1006,Sensor,73,954,495,Customer_137,Consumer Electronics,South Korea,Europe,228,69642,52998
4663,2023-01-07,1127,Product_1199,Sensor,46,950,128,Customer_107,Industrial,USA,Europe,656,43700,13524
4552,2023-01-07,1440,Product_1325,Microchip,61,220,135,Customer_196,Automotive,South Korea,Europe,33,13420,11407
21,2023-01-07,1482,Product_1429,Sensor,56,266,257,Customer_21,Industrial,China,North America,680,14896,-23184
7494,2023-01-07,1077,Product_1196,Robotics,91,780,211,Customer_95,Consumer Electronics,Japan,Europe,557,70980,20293
2002,2023-01-07,1474,Product_1288,Microchip,85,699,49,Customer_88,Automotive,South Korea,North America,183,59415,43860
7649,2023-01-07,1114,Product_1389,Robotics,3,31,410,Customer_108,Automotive,Japan,North America,219,93,-564
5702,2023-01-08,1026,Product_1404,Robotics,27,936,338,Customer_242,Consumer Electronics,China,Asia-Pacific,337,25272,16173
9271,2023-01-08,1229,Product_1287,Sensor,61,812,392,Customer_296,Industrial,USA,Europe,155,49532,40077
6893,2023-01-08,1482,Product_1377,Microchip,41,427,477,Customer_471,Consumer Electronics,Germany,North America,607,17507,-7380
1232,2023-01-08,1070,Product_1282,Robotics,44,205,8,Customer_213,Industrial,China,Asia-Pacific,399,9020,-8536
2320,2023-01-08,1046,Product_1075,Microchip,81,301,145,Customer_335,Industrial,Germany,Asia-Pacific,76,24381,18225
641,2023-01-08,1401,Product_1264,Microchip,1,519,475,Customer_225,Consumer Electronics,USA,Europe,225,519,294
7404,2023-01-08,1069,Product_1471,Sensor,86,811,33,Customer_214,Consumer Electronics,South Korea,Asia-Pacific,60,69746,64586
1592,2023-01-08,1198,Product_1056,Microchip,25,381,50,Customer_357,Consumer Electronics,Japan,North America,595,9525,-5350
8918,2023-01-08,1423,Product_1366,Microchip,71,595,192,Customer_239,Consumer Electronics,China,North America,231,42245,25844
7369,2023-01-08,1240,Product_1417,Microchip,86,685,430,Customer_233,Automotive,China,Asia-Pacific,727,58910,-3612
6206,2023-01-08,1358,Product_1195,Sensor,96,99,309,Customer_110,Consumer Electronics,Germany,North America,185,9504,-8256
7042,2023-01-08,1241,Product_1030,Sensor,67,351,143,Customer_83,Automotive,South Korea,Asia-Pacific,24,23517,21909
1311,2023-01-08,1327,Product_1315,Microchip,32,823,109,Customer_367,Automotive,USA,Europe,274,26336,17568
5410,2023-01-08,1092,Product_1279,Microchip,69,327,478,Customer_267,Consumer Electronics,South Korea,Europe,71,22563,17664
6989,2023-01-09,1438,Product_1219,Microchip,28,863,68,Customer_238,Automotive,Germany,Asia-Pacific,20,24164,23604
3873,2023-01-09,1364,Product_1262,Robotics,31,199,112,Customer_76,Automotive,South Korea,North America,526,6169,-10137
9089,2023-01-09,1447,Product_1369,Microchip,45,455,93,Customer_375,Industrial,USA,North America,239,20475,9720
551,2023-01-09,1298,Product_1420,Sensor,52,952,381,Customer_308,Industrial,South Korea,Asia-Pacific,514,49504,22776
2662,2023-01-09,1495,Product_1471,Microchip,24,68,462,Customer_452,Consumer Electronics,China,North America,268,1632,-4800
7053,2023-01-09,1262,Product_1032,Microchip,84,88,341,Customer_420,Consumer Electronics,Japan,Europe,366,7392,-23352
1180,2023-01-09,1236,Product_1101,Robotics,91,392,169,Customer_179,Automotive,Germany,North America,352,35672,3640
7011,2023-01-09,1215,Product_1434,Sensor,65,658,290,Customer_204,Consumer Electronics,China,North America,479,42770,11635
5461,2023-01-09,1392,Product_1272,Robotics,47,903,212,Customer_201,Automotive,USA,Europe,286,42441,28999
8499,2023-01-09,1437,Product_1408,Microchip,47,840,78,Customer_20,Automotive,Japan,Europe,194,39480,30362
3992,2023-01-09,1182,Product_1465,Sensor,75,327,53,Customer_98,Industrial,South Korea,Europe,126,24525,15075
7668,2023-01-09,1231,Product_1355,Robotics,51,373,209,Customer_372,Automotive,Japan,Europe,87,19023,14586
5479,2023-01-09,1319,Product_1411,Microchip,25,498,43,Customer_342,Industrial,China,Asia-Pacific,240,12450,6450
9358,2023-01-09,1245,Product_1430,Microchip,67,496,358,Customer_413,Consumer Electronics,China,North America,619,33232,-8241
7152,2023-01-09,1087,Product_1164,Sensor,33,282,454,Customer_96,Automotive,Japan,Asia-Pacific,762,9306,-15840
282,2023-01-09,1328,Product_1312,Robotics,63,905,44,Customer_313,Consumer Electronics,Germany,North America,599,57015,19278
4519,2023-01-09,1398,Product_1053,Sensor,24,665,367,Customer_270,Automotive,Japan,Europe,497,15960,4032
1089,2023-01-09,1427,Product_1172,Microchip,53,341,111,Customer_125,Automotive,USA,North America,519,18073,-9434
3769,2023-01-09,1365,Product_1463,Sensor,90,368,235,Customer_219,Automotive,China,Asia-Pacific,251,33120,10530
9442,2023-01-09,1163,Product_1274,Sensor,24,112,237,Customer_214,Consumer Electronics,China,Asia-Pacific,177,2688,-1560
1906,2023-01-09,1148,Product_1188,Sensor,69,719,20,Customer_29,Industrial,Germany,Asia-Pacific,527,49611,13248
4606,2023-01-09,1013,Product_1421,Sensor,41,17,336,Customer_151,Consumer Electronics,Japan,Europe,423,697,-16646
