TransactionID,Date,ProductID,ProductName,ProductCategory,QuantitySold,UnitPrice,CustomerID,CustomerName,CustomerSector,Country,Region,ProductionCost,TotalSaleAmount,Profit
9142,2023-02-03,1218,Product_1380,Microchip,64,599,17,Customer_70,Consumer Electronics,Germany,Europe,734,38336,-8640
2986,2023-02-03,1435,Product_1072,Sensor,66,376,296,Customer_295,Industrial,China,Asia-Pacific,522,24816,-9636
8244,2023-02-03,1458,Product_1124,Robotics,58,447,165,Customer_428,Automotive,Germany,North America,280,25926,9686
2227,2023-02-03,1327,Product_1449,Microchip,95,389,20,Customer_2,Industrial,South Korea,Asia-Pacific,186,36955,19285
2769,2023-02-03,1345,Product_1261,Robotics,67,911,386,Customer_362,Automotive,USA,Europe,288,61037,41741
9625,2023-02-03,1384,Product_1134,Sensor,52,667,375,Customer_172,Industrial,USA,North America,601,34684,3432
1066,2023-02-03,1123,Product_1094,Sensor,67,441,32,Customer_213,Automotive,USA,North America,80,29547,24187
2825,2023-02-03,1353,Product_1484,Sensor,51,663,126,Customer_342,Consumer Electronics,China,North America,784,33813,-6171
5708,2023-02-03,1263,Product_1077,Microchip,47,344,174,Customer_232,Automotive,China,North America,666,16168,-15134
5257,2023-02-03,1329,Product_1476,Sensor,46,154,403,Customer_459,Industrial,China,Europe,315,7084,-7406
216,2023-02-03,1115,Product_1152,Robotics,85,98,108,Customer_246,Industrial,South Korea,North America,345,8330,-20995
5212,2023-02-03,1488,Product_1440,Microchip,32,514,462,Customer_77,Automotive,China,Asia-Pacific,26,16448,15616
3733,2023-02-03,1085,Product_1294,Microchip,79,729,175,Customer_427,Consumer Electronics,China,North America,604,57591,9875
2711,2023-02-03,1111,Product_1014,Robotics,14,984,68,Customer_332,Consumer Electronics,Japan,North America,455,13776,7406
7771,2023-02-03,1249,Product_1305,Robotics,92,852,230,Customer_422,Automotive,Japan,Asia-Pacific,596,78384,23552
7525,2023-02-03,1374,Product_1072,Robotics,28,768,355,Customer_291,Consumer Electronics,China,Europe,243,21504,14700
6204,2023-02-03,1257,Product_1004,Robotics,9,116,48,Customer_241,Industrial,Japan,Asia-Pacific,757,1044,-5769
2358,2023-02-03,1379,Product_1152,Sensor,55,990,34,Customer_427,Consumer Electronics,Germany,Asia-Pacific,566,54450,23320
4307,2023-02-03,1429,Product_1154,Sensor,59,28,128,Customer_130,Automotive,Germany,North America,546,1652,-30562
6676,2023-02-03,1237,Product_1433,Robotics,33,729,398,Customer_267,Automotive,Japan,Asia-Pacific,290,24057,14487
4536,2023-02-03,1383,Product_1122,Microchip,96,503,264,Customer_16,Industrial,Japan,North America,627,48288,-11904
4114,2023-02-03,1270,Product_1204,Microchip,48,772,327,Customer_374,Consumer Electronics,China,Asia-Pacific,770,37056,96
6522,2023-02-03,1073,Product_1429,Sensor,77,59,367,Customer_459,Consumer Electronics,Japan,North America,588,4543,-40733
765,2023-02-03,1261,Product_1275,Robotics,50,183,439,Customer_242,Consumer Electronics,Germany,Asia-Pacific,510,9150,-16350
7576,2023-02-03,1499,Product_1142,Robotics,25,513,365,Customer_351,Automotive,Japan,North America,271,12825,6050
2164,2023-02-03,1254,Product_1354,Robotics,89,662,373,Customer_480,Automotive,USA,Asia-Pacific,503,58918,14151
1625,2023-02-03,1025,Product_1186,Microchip,68,461,67,Customer_46,Automotive,South Korea,Europe,464,31348,-204
2627,2023-02-03,1158,Product_1438,Robotics,36,725,450,Customer_193,Consumer Electronics,USA,North America,733,26100,-288
1892,2023-02-03,1157,Product_1234,Robotics,2,25,232,Customer_405,Automotive,USA,Asia-Pacific,556,50,-1062
5421,2023-02-03,1415,Product_1353,Microchip,85,327,30,Customer_159,Consumer Electronics,Japan,Asia-Pacific,47,27795,23800
6983,2023-02-03,1336,Product_1466,Microchip,39,208,105,Customer_116,Industrial,Japan,Europe,527,8112,-12441
7551,2023-02-03,1227,Product_1079,Robotics,95,722,466,Customer_403,Automotive,China,Asia-Pacific,654,68590,6460
5923,2023-02-03,1111,Product_1495,Robotics,33,741,303,Customer_414,Industrial,USA,Europe,783,24453,-1386
6739,2023-02-04,1328,Product_1155,Microchip,99,244,394,Customer_156,Automotive,USA,Europe,458,24156,-21186
8106,2023-02-04,1420,Product_1451,Microchip,84,154,250,Customer_17,Automotive,USA,North America,774,12936,-52080
3791,2023-02-04,1072,Product_1298,Microchip,49,654,18,Customer_389,Automotive,USA,Asia-Pacific,318,32046,16464
4026,2023-02-04,1361,Product_1080,Sensor,32,762,350,Customer_474,Industrial,China,Asia-Pacific,145,24384,19744
4168,2023-02-04,1499,Product_1095,Microchip,40,61,498,Customer_3,Automotive,Germany,Asia-Pacific,628,2440,-22680
6845,2023-02-04,1254,Product_1249,Sensor,15,920,248,Customer_362,Industrial,China,Asia-Pacific,256,13800,9960
8404,2023-02-04,1250,Product_1229,Microchip,78,803,79,Customer_432,Automotive,South Korea,Asia-Pacific,154,62634,50622
5312,2023-02-04,1165,Product_1226,Sensor,48,871,487,Customer_350,Industrial,Germany,North America,176,41808,33360
4165,2023-02-04,1486,Product_1015,Robotics,63,531,65,Customer_66,Industrial,China,North America,47,33453,30492
438,2023-02-04,1405,Product_1493,Microchip,34,794,408,Customer_310,Industrial,South Korea,Europe,13,26996,26554
4266,2023-02-04,1163,Product_1210,Microchip,11,388,435,Customer_400,Automotive,Japan,Asia-Pacific,744,4268,-3916
1278,2023-02-04,1257,Product_1102,Robotics,17,152,31,Customer_27,Industrial,South Korea,Asia-Pacific,226,2584,-1258
7588,2023-02-04,1257,Product_1031,Sensor,61,541,25,Customer_61,Consumer Electronics,Japan,Europe,482,33001,3599
5376,2023-02-04,1263,Product_1159,Sensor,66,333,81,Customer_366,Industrial,Germany,Asia-Pacific,410,21978,-5082
1789,2023-02-04,1448,Product_1171,Sensor,4,893,165,Customer_339,Automotive,Germany,North America,198,3572,2780
4022,2023-02-04,1299,Product_1124,Microchip,25,10,62,Customer_273,Automotive,China,Asia-Pacific,169,250,-3975
3057,2023-02-04,1302,Product_1367,Robotics,54,375,252,Customer_427,Consumer Electronics,Japan,Europe,177,20250,10692
9822,2023-02-04,1410,Product_1460,Microchip,29,205,482,Customer_166,Industrial,Japan,Europe,630,5945,-12325
8787,2023-02-04,1195,Product_1101,Sensor,21,799,60,Customer_51,Industrial,China,Asia-Pacific,516,16779,5943
3708,2023-02-04,1082,Product_1378,Microchip,89,75,239,Customer_101,Industrial,South Korea,North America,204,6675,-11481
5004,2023-02-04,1445,Product_1479,Microchip,62,184,190,Customer_166,Industrial,South Korea,North America,113,11408,4402
7944,2023-02-05,1192,Product_1442,Sensor,62,745,163,Customer_360,Industrial,South Korea,North America,121,46190,38688
622,2023-02-05,1440,Product_1416,Microchip,97,986,164,Customer_242,Industrial,South Korea,Asia-Pacific,135,95642,82547
3201,2023-02-05,1436,Product_1186,Robotics,49,296,25,Customer_54,Automotive,Germany,North America,319,14504,-1127
3486,2023-02-05,1254,Product_1092,Sensor,52,889,274,Customer_358,Consumer Electronics,South Korea,North America,430,46228,23868
2485,2023-02-05,1215,Product_1209,Sensor,67,327,6,Customer_66,Consumer Electronics,USA,Europe,255,21909,4824
2373,2023-02-05,1389,Product_1091,Sensor,42,343,398,Customer_395,Industrial,USA,Europe,619,14406,-11592
4338,2023-02-05,1178,Product_1352,Robotics,49,141,178,Customer_455,Automotive,Japan,Europe,472,6909,-16219
1905,2023-02-05,1341,Product_1002,Sensor,47,905,127,Customer_355,Consumer Electronics,Japan,Europe,595,42535,14570
378,2023-02-05,1098,Product_1172,Sensor,47,835,38,Customer_146,Industrial,China,Asia-Pacific,367,39245,21996
1096,2023-02-05,1027,Product_1287,Sensor,55,231,30,Customer_28,Consumer Electronics,South Korea,Asia-Pacific,291,12705,-3300
9253,2023-02-05,1222,Product_1190,Microchip,26,588,273,Customer_213,Consumer Electronics,Germany,North America,296,15288,7592
62,2023-02-05,1186,Product_1002,Microchip,59,978,226,Customer_174,Consumer Electronics,USA,Europe,261,57702,42303
2481,2023-02-05,1103,Product_1172,Robotics,66,37,433,Customer_95,Consumer Electronics,Germany,Europe,510,2442,-31218
7776,2023-02-05,1254,Product_1336,Robotics,9,980,405,Customer_182,Automotive,Japan,North America,312,8820,6012
8406,2023-02-05,1464,Product_1433,Microchip,1,918,185,Customer_317,Industrial,Germany,Asia-Pacific,363,918,555
7476,2023-02-05,1062,Product_1484,Microchip,54,732,273,Customer_79,Industrial,South Korea,Europe,250,39528,26028
9805,2023-02-05,1333,Product_1134,Microchip,66,539,41,Customer_30,Industrial,Japan,Europe,451,35574,5808
7208,2023-02-05,1262,Product_1019,Robotics,86,951,442,Customer_290,Automotive,Germany,Europe,762,81786,16254
9002,2023-02-05,1080,Product_1144,Sensor,59,545,78,Customer_99,Automotive,USA,Asia-Pacific,284,32155,15399
8433,2023-02-05,1348,Product_1375,Sensor,6,707,497,Customer_496,Industrial,Germany,North America,503,4242,1224
5698,2023-02-05,1412,Product_1357,Robotics,73,515,3,Customer_131,Industrial,China,Europe,103,37595,30076
3560,2023-02-05,1431,Product_1044,Microchip,66,245,18,Customer_499,Consumer Electronics,Japan,Europe,60,16170,12210
5924,2023-02-05,1122,Product_1334,Sensor,80,238,256,Customer_149,Consumer Electronics,South Korea,Europe,202,19040,2880
2393,2023-02-05,1324,Product_1213,Microchip,82,393,32,Customer_343,Industrial,South Korea,North America,178,32226,17630
993,2023-02-05,1090,Product_1310,Microchip,86,396,250,Customer_94,Industrial,Japan,Europe,725,34056,-28294
3460,2023-02-05,1084,Product_1250,Sensor,45,757,439,Customer_341,Industrial,Germany,North America,114,34065,28935
1408,2023-02-06,1241,Product_1379,Microchip,6,936,169,Customer_322,Automotive,South Korea,Asia-Pacific,391,5616,3270
3312,2023-02-06,1025,Product_1018,Robotics,5,991,196,Customer_86,Automotive,China,Europe,650,4955,1705
6114,2023-02-06,1420,Product_1459,Sensor,35,957,343,Customer_439,Industrial,Japan,Europe,506,33495,15785
7510,2023-02-06,1350,Product_1319,Sensor,28,175,256,Customer_312,Automotive,China,Asia-Pacific,534,4900,-10052
2960,2023-02-06,1016,Product_1267,Sensor,13,181,451,Customer_312,Consumer Electronics,South Korea,North America,102,2353,1027
4115,2023-02-06,1361,Product_1212,Microchip,44,177,109,Customer_158,Consumer Electronics,China,Europe,742,7788,-24860
2349,2023-02-06,1456,Product_1218,Microchip,87,727,335,Customer_16,Industrial,Japan,Asia-Pacific,65,63249,57594
2879,2023-02-06,1089,Product_1487,Sensor,71,369,476,Customer_355,Industrial,Japan,Asia-Pacific,97,26199,19312
7210,2023-02-06,1416,Product_1167,Microchip,41,978,440,Customer_12,Industrial,China,Europe,24,40098,39114
2239,2023-02-06,1016,Product_1423,Microchip,28,27,499,Customer_382,Automotive,China,Europe,315,756,-8064
6287,2023-02-06,1419,Product_1081,Microchip,56,322,20,Customer_360,Industrial,Germany,Asia-Pacific,739,18032,-23352
6039,2023-02-06,1398,Product_1236,Robotics,16,827,439,Customer_108,Industrial,Germany,North America,754,13232,1168
5816,2023-02-06,1477,Product_1175,Sensor,9,510,15,Customer_332,Automotive,South Korea,Europe,258,4590,2268
3284,2023-02-06,1362,Product_1027,Robotics,45,381,455,Customer_407,Consumer Electronics,Japan,Asia-Pacific,721,17145,-15300
8208,2023-02-06,1356,Product_1098,Sensor,10,149,473,Customer_326,Consumer Electronics,China,North America,247,1490,-980
843,2023-02-06,1019,Product_1304,Microchip,70,44,500,Customer_76,Consumer Electronics,Germany,Asia-Pacific,411,3080,-25690
9536,2023-02-06,1203,Product_1372,Microchip,52,604,73,Customer_500,Consumer Electronics,Japan,North America,694,31408,-4680
915,2023-02-06,1437,Product_1354,Microchip,84,28,264,Customer_13,Industrial,Japan,North America,171,2352,-12012
1766,2023-02-06,1211,Product_1366,Robotics,55,620,409,Customer_315,Industrial,Germany,North America,210,34100,22550
2620,2023-02-06,1298,Product_1160,Microchip,92,761,445,Customer_422,Automotive,Japan,North America,109,70012,59984
8870,2023-02-06,1479,Product_1049,Sensor,88,290,77,Customer_218,Automotive,Germany,North America,733,25520,-38984
6661,2023-02-06,1090,Product_1460,Microchip,42,810,228,Customer_133,Automotive,USA,Asia-Pacific,760,34020,2100
3547,2023-02-06,1252,Product_1147,Robotics,45,933,129,Customer_188,Automotive,Japan,Europe,170,41985,34335
2692,2023-02-06,1249,Product_1138,Microchip,78,700,28,Customer_316,Industrial,USA,Europe,668,54600,2496
5162,2023-02-06,1067,Product_1426,Sensor,83,337,263,Customer_148,Industrial,Japan,Asia-Pacific,207,27971,10790
9012,2023-02-06,1380,Product_1240,Microchip,1,932,3,Customer_419,Automotive,South Korea,North America,335,932,597
5418,2023-02-06,1480,Product_1317,Sensor,35,179,457,Customer_342,Industrial,Japan,North America,177,6265,70
1684,2023-02-06,1188,Product_1350,Robotics,26,23,124,Customer_64,Consumer Electronics,China,Asia-Pacific,133,598,-2860
2649,2023-02-06,1448,Product_1149,Microchip,16,953,492,Customer_34,Automotive,USA,Asia-Pacific,244,15248,11344
8585,2023-02-06,1459,Product_1018,Sensor,83,853,467,Customer_403,Consumer Electronics,Japan,Europe,350,70799,41749
3472,2023-02-06,1324,Product_1376,Microchip,79,207,3,Customer_58,Consumer Electronics,USA,Asia-Pacific,561,16353,-27966
6605,2023-02-06,1016,Product_1094,Robotics,33,46,101,Customer_359,Consumer Electronics,Germany,Asia-Pacific,320,1518,-9042
199,2023-02-06,1069,Product_1389,Sensor,84,958,423,Customer_289,Industrial,Japan,Asia-Pacific,118,80472,70560
7075,2023-02-07,1310,Product_1451,Robotics,32,333,260,Customer_266,Industrial,China,North America,426,10656,-2976
7216,2023-02-07,1306,Product_1218,Robotics,41,858,457,Customer_124,Automotive,China,Europe,125,35178,30053
1230,2023-02-07,1404,Product_1048,Robotics,57,223,60,Customer_95,Industrial,South Korea,North America,180,12711,2451
727,2023-02-07,1400,Product_1479,Robotics,35,116,258,Customer_83,Consumer Electronics,Japan,North America,509,4060,-13755
8411,2023-02-07,1203,Product_1326,Robotics,64,837,431,Customer_266,Consumer Electronics,Germany,Europe,408,53568,27456
7747,2023-02-07,1316,Product_1207,Microchip,35,840,184,Customer_59,Industrial,Germany,Europe,559,29400,9835
6639,2023-02-07,1477,Product_1111,Sensor,7,832,286,Customer_456,Automotive,South Korea,Europe,582,5824,1750
9898,2023-02-07,1449,Product_1342,Sensor,45,50,4,Customer_319,Automotive,Japan,Europe,553,2250,-22635
9986,2023-02-07,1288,Product_1392,Microchip,60,349,210,Customer_196,Automotive,South Korea,Europe,562,20940,-12780
4,2023-02-07,1491,Product_1255,Robotics,58,90,21,Customer_62,Consumer Electronics,South Korea,North America,516,5220,-24708
569,2023-02-07,1436,Product_1434,Robotics,21,188,122,Customer_301,Consumer Electronics,Japan,North America,611,3948,-8883
735,2023-02-07,1239,Product_1245,Sensor,58,530,101,Customer_40,Automotive,USA,North America,441,30740,5162
7819,2023-02-07,1379,Product_1340,Microchip,17,598,214,Customer_164,Consumer Electronics,China,Europe,434,10166,2788
1447,2023-02-07,1157,Product_1344,Robotics,26,220,120,Customer_106,Automotive,USA,North America,490,5720,-7020
8463,2023-02-07,1303,Product_1480,Microchip,91,399,449,Customer_43,Consumer Electronics,South Korea,North America,351,36309,4368
8872,2023-02-07,1301,Product_1130,Sensor,78,147,125,Customer_50,Industrial,Germany,Europe,402,11466,-19890
6239,2023-02-07,1259,Product_1120,Robotics,75,16,45,Customer_355,Consumer Electronics,Germany,Europe,164,1200,-11100
288,2023-02-07,1113,Product_1291,Sensor,66,481,97,Customer_125,Automotive,China,Europe,491,31746,-660
8268,2023-02-07,1114,Product_1078,Robotics,19,288,336,Customer_315,Industrial,Germany,Asia-Pacific,766,5472,-9082
9372,2023-02-07,1010,Product_1353,Sensor,9,247,388,Customer_102,Consumer Electronics,South Korea,North America,293,2223,-414
9125,2023-02-07,1054,Product_1431,Robotics,74,295,109,Customer_174,Automotive,Japan,North America,140,21830,11470
8937,2023-02-07,1153,Product_1476,Robotics,70,253,489,Customer_248,Consumer Electronics,Germany,Asia-Pacific,589,17710,-23520
1339,2023-02-07,1159,Product_1267,Robotics,68,865,44,Customer_89,Automotive,South Korea,Asia-Pacific,121,58820,50592
6371,2023-02-07,1354,Product_1221,Microchip,29,162,79,Customer_370,Consumer Electronics,China,North America,191,4698,-841
8034,2023-02-07,1417,Product_1129,Microchip,91,828,425,Customer_205,Consumer Electronics,USA,Asia-Pacific,797,75348,2821
7884,2023-02-07,1284,Product_1253,Sensor,48,137,11,Customer_357,Automotive,Japan,Asia-Pacific,656,6576,-24912
9102,2023-02-07,1177,Product_1222,Microchip,70,301,32,Customer_59,Industrial,USA,Europe,354,21070,-3710
2536,2023-02-07,1498,Product_1215,Robotics,71,877,293,Customer_291,Automotive,Japan,North America,140,62267,52327
4233,2023-02-07,1492,Product_1146,Microchip,47,212,354,Customer_61,Industrial,China,Asia-Pacific,788,9964,-27072
9168,2023-02-08,1269,Product_1134,Sensor,22,737,455,Customer_421,Automotive,China,Asia-Pacific,284,16214,9966
1842,2023-02-08,1458,Product_1297,Sensor,72,115,94,Customer_449,Consumer Electronics,USA,Asia-Pacific,531,8280,-29952
3919,2023-02-08,1100,Product_1041,Microchip,25,27,26,Customer_458,Consumer Electronics,USA,Europe,716,675,-17225
2475,2023-02-08,1083,Product_1044,Microchip,46,35,278,Customer_59,Consumer Electronics,Germany,Asia-Pacific,20,1610,690
3931,2023-02-08,1173,Product_1020,Robotics,19,11,217,Customer_75,Automotive,Japan,North America,39,209,-532
9944,2023-02-08,1166,Product_1081,Robotics,14,356,463,Customer_491,Consumer Electronics,Germany,North America,402,4984,-644
1181,2023-02-08,1036,Product_1409,Microchip,54,277,6,Customer_227,Automotive,Japan,Asia-Pacific,427,14958,-8100
1537,2023-02-08,1465,Product_1269,Sensor,58,190,344,Customer_249,Automotive,USA,Europe,795,11020,-35090
4239,2023-02-08,1097,Product_1102,Robotics,84,465,217,Customer_211,Automotive,Germany,Europe,160,39060,25620
5808,2023-02-08,1367,Product_1161,Microchip,24,646,198,Customer_117,Consumer Electronics,South Korea,Europe,689,15504,-1032
225,2023-02-08,1454,Product_1089,Robotics,30,597,52,Customer_300,Automotive,USA,North America,118,17910,14370
1423,2023-02-08,1155,Product_1450,Microchip,79,479,216,Customer_456,Industrial,China,North America,207,37841,21488
8496,2023-02-08,1343,Product_1413,Sensor,69,284,19,Customer_482,Consumer Electronics,USA,North America,380,19596,-6624
5569,2023-02-08,1026,Product_1383,Sensor,66,492,463,Customer_227,Industrial,South Korea,North America,362,32472,8580
5302,2023-02-08,1342,Product_1159,Sensor,53,537,150,Customer_152,Automotive,USA,Europe,501,28461,1908
7680,2023-02-08,1128,Product_1095,Sensor,31,145,195,Customer_140,Automotive,Germany,Europe,782,4495,-19747
9609,2023-02-08,1101,Product_1479,Robotics,72,877,385,Customer_181,Industrial,South Korea,North America,354,63144,37656
7724,2023-02-08,1329,Product_1153,Robotics,25,132,484,Customer_281,Automotive,Japan,North America,482,3300,-8750
944,2023-02-08,1063,Product_1306,Robotics,69,475,211,Customer_385,Consumer Electronics,USA,Asia-Pacific,35,32775,30360
3449,2023-02-08,1269,Product_1219,Sensor,44,922,355,Customer_405,Consumer Electronics,USA,Asia-Pacific,610,40568,13728
4842,2023-02-08,1053,Product_1191,Robotics,29,508,383,Customer_169,Consumer Electronics,South Korea,Europe,567,14732,-1711
3653,2023-02-08,1339,Product_1400,Microchip,99,295,476,Customer_232,Automotive,China,Asia-Pacific,772,29205,-47223
3186,2023-02-08,1334,Product_1176,Microchip,73,539,465,Customer_13,Consumer Electronics,Germany,Asia-Pacific,590,39347,-3723
4791,2023-02-09,1337,Product_1439,Microchip,49,248,215,Customer_165,Automotive,Germany,North America,334,12152,-4214
3233,2023-02-09,1150,Product_1378,Robotics,66,234,467,Customer_380,Industrial,China,Europe,49,15444,12210
4083,2023-02-09,1042,Product_1087,Robotics,77,876,81,Customer_18,Automotive,China,Asia-Pacific,312,67452,43428
1293,2023-02-09,1263,Product_1406,Robotics,33,722,432,Customer_79,Industrial,Japan,Europe,26,23826,22968
758,2023-02-09,1296,Product_1139,Sensor,28,935,37,Customer_31,Consumer Electronics,Germany,Europe,338,26180,16716
3363,2023-02-09,1494,Product_1035,Microchip,73,222,128,Customer_44,Industrial,Japan,North America,502,16206,-20440
7441,2023-02-09,1450,Product_1370,Microchip,44,811,490,Customer_226,Consumer Electronics,South Korea,Europe,244,35684,24948
7704,2023-02-09,1308,Product_1345,Robotics,85,511,76,Customer_415,Automotive,USA,Asia-Pacific,458,43435,4505
5171,2023-02-09,1374,Product_1260,Sensor,84,826,111,Customer_339,Consumer Electronics,Japan,Europe,169,69384,55188
8331,2023-02-09,1154,Product_1302,Robotics,13,376,116,Customer_341,Consumer Electronics,South Korea,North America,241,4888,1755
7833,2023-02-09,1091,Product_1145,Microchip,29,679,413,Customer_67,Consumer Electronics,Germany,North America,572,19691,3103
1312,2023-02-09,1335,Product_1240,Sensor,12,392,226,Customer_161,Industrial,South Korea,North America,145,4704,2964
1313,2023-02-09,1349,Product_1307,Microchip,89,442,186,Customer_462,Consumer Electronics,China,North America,772,39338,-29370
4875,2023-02-09,1074,Product_1116,Microchip,57,271,70,Customer_341,Industrial,South Korea,North America,742,15447,-26847
1745,2023-02-09,1042,Product_1347,Sensor,28,542,456,Customer_373,Consumer Electronics,China,North America,126,15176,11648
6985,2023-02-09,1260,Product_1467,Sensor,16,141,291,Customer_11,Automotive,Japan,North America,178,2256,-592
6241,2023-02-09,1115,Product_1356,Sensor,96,683,389,Customer_81,Automotive,South Korea,Asia-Pacific,522,65568,15456
9859,2023-02-09,1043,Product_1348,Sensor,95,268,55,Customer_11,Consumer Electronics,Japan,North America,232,25460,3420
856,2023-02-09,1014,Product_1083,Microchip,18,414,469,Customer_404,Automotive,Japan,North America,198,7452,3888
194,2023-02-09,1281,Product_1156,Microchip,35,54,380,Customer_447,Industrial,Japan,Europe,525,1890,-16485
5649,2023-02-09,1397,Product_1466,Sensor,91,450,218,Customer_25,Automotive,China,North America,472,40950,-2002
3675,2023-02-09,1318,Product_1151,Sensor,21,11,456,Customer_89,Automotive,Germany,North America,472,231,-9681
